point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-04-07 06:00:00,2016-04-08 00:00:00,3.6,11.1,2.2,1.21,956.8,0.1,2.1,0.0,1.5,10.6
1,2016-04-07 06:00:00,2016-04-08 01:00:00,3.5,124.6,2.6,1.21,956.4,0.1,2.2,0.0,1.4,122.5
1,2016-04-07 06:00:00,2016-04-08 02:00:00,3.3,238.0,3.1,1.21,956.0,0.1,2.3,0.0,1.3,234.4
1,2016-04-07 06:00:00,2016-04-08 03:00:00,3.2,351.5,3.6,1.2,955.6,0.1,2.4,0.0,1.3,346.3
1,2016-04-07 06:00:00,2016-04-08 04:00:00,2.9,348.9,3.2,1.2,955.6,0.1,2.0,0.0,1.1,340.6
1,2016-04-07 06:00:00,2016-04-08 05:00:00,2.6,346.3,2.9,1.21,955.5,0.1,1.6,0.0,1.0,335.0
1,2016-04-07 06:00:00,2016-04-08 06:00:00,2.3,343.8,2.6,1.21,955.4,0.1,1.2,0.0,0.8,329.3
1,2016-04-07 06:00:00,2016-04-08 07:00:00,2.6,343.2,4.2,1.2,955.5,0.1,2.2,53.1,1.3,333.2
1,2016-04-07 06:00:00,2016-04-08 08:00:00,3.0,342.6,5.8,1.19,955.7,0.1,3.1,121.2,1.7,337.0
1,2016-04-07 06:00:00,2016-04-08 09:00:00,3.3,341.9,7.5,1.19,955.8,0.1,4.1,180.0,2.2,340.9
1,2016-04-07 06:00:00,2016-04-08 10:00:00,3.3,336.5,7.9,1.18,955.7,0.1,3.9,211.5,2.2,335.5
1,2016-04-07 06:00:00,2016-04-08 11:00:00,3.3,331.0,8.3,1.18,955.7,0.1,3.7,223.0,2.2,330.1
1,2016-04-07 06:00:00,2016-04-08 12:00:00,3.3,325.5,8.7,1.18,955.6,0.1,3.5,228.0,2.2,324.6
1,2016-04-07 06:00:00,2016-04-08 13:00:00,3.4,318.0,9.1,1.18,955.1,0.1,3.6,237.6,2.3,317.4
1,2016-04-07 06:00:00,2016-04-08 14:00:00,3.5,310.6,9.4,1.18,954.6,0.1,3.6,252.2,2.3,310.2
1,2016-04-07 06:00:00,2016-04-08 15:00:00,3.6,303.2,9.7,1.18,954.0,0.1,3.7,270.0,2.4,303.0
1,2016-04-07 06:00:00,2016-04-08 16:00:00,4.1,302.6,9.4,1.18,953.6,0.1,4.2,286.3,2.6,302.3
1,2016-04-07 06:00:00,2016-04-08 17:00:00,4.7,302.0,9.0,1.18,953.2,0.1,4.7,286.1,2.8,301.7
1,2016-04-07 06:00:00,2016-04-08 18:00:00,5.2,301.4,8.7,1.18,952.8,0.1,5.2,252.0,3.0,301.1
1,2016-04-07 06:00:00,2016-04-08 19:00:00,5.2,288.6,7.4,1.18,952.9,0.1,5.2,175.3,2.6,284.1
1,2016-04-07 06:00:00,2016-04-08 20:00:00,5.2,275.9,6.1,1.19,953.0,0.1,5.3,82.8,2.3,267.1
1,2016-04-07 06:00:00,2016-04-08 21:00:00,5.2,263.1,4.7,1.19,953.1,0.1,5.3,10.0,1.9,250.2
1,2016-04-07 06:00:00,2016-04-08 22:00:00,5.3,247.8,4.9,1.19,952.5,0.1,6.0,0.0,2.2,236.8
1,2016-04-07 06:00:00,2016-04-08 23:00:00,5.4,232.5,5.1,1.19,951.9,0.1,6.7,0.0,2.4,223.5
1,2016-04-07 06:00:00,2016-04-09 00:00:00,5.6,217.2,5.2,1.19,951.2,0.1,7.4,0.0,2.6,210.2
1,2016-04-07 06:00:00,2016-04-09 01:00:00,5.7,225.3,5.5,1.19,950.6,0.1,7.7,0.0,2.7,218.6
1,2016-04-07 06:00:00,2016-04-09 02:00:00,5.9,233.3,5.7,1.19,950.0,0.1,7.9,0.0,2.7,227.0
1,2016-04-07 06:00:00,2016-04-09 03:00:00,6.0,241.3,6.0,1.19,949.4,0.1,8.2,0.0,2.8,235.4
1,2016-04-07 06:00:00,2016-04-09 04:00:00,6.0,263.5,5.8,1.19,949.2,0.1,7.8,0.0,2.9,258.5
1,2016-04-07 06:00:00,2016-04-09 05:00:00,6.1,285.6,5.6,1.19,949.0,0.1,7.3,0.0,3.0,281.6
1,2016-04-07 06:00:00,2016-04-09 06:00:00,6.1,307.7,5.5,1.19,948.7,0.1,6.9,0.0,3.1,304.7
1,2016-04-07 06:00:00,2016-04-09 07:00:00,5.8,302.1,5.6,1.19,948.9,0.1,6.7,23.1,3.1,299.5
1,2016-04-07 06:00:00,2016-04-09 08:00:00,5.6,296.4,5.6,1.19,949.1,0.1,6.5,55.4,3.2,294.4
1,2016-04-07 06:00:00,2016-04-09 09:00:00,5.3,290.7,5.7,1.19,949.3,0.1,6.3,90.0,3.2,289.2
1,2016-04-07 06:00:00,2016-04-09 10:00:00,5.4,289.3,5.6,1.19,949.1,0.1,6.3,121.6,3.2,288.1
1,2016-04-07 06:00:00,2016-04-09 11:00:00,5.5,287.8,5.5,1.19,949.0,0.1,6.4,151.6,3.2,286.9
1,2016-04-07 06:00:00,2016-04-09 12:00:00,5.7,286.4,5.4,1.19,948.8,0.1,6.4,183.0,3.2,285.8
1,2016-04-07 06:00:00,2016-04-09 13:00:00,4.9,292.4,6.2,1.18,948.4,0.1,5.4,216.9,2.9,292.4
1,2016-04-07 06:00:00,2016-04-09 14:00:00,4.0,298.4,7.0,1.18,947.9,0.1,4.5,245.7,2.5,299.0
