point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-05 06:00:00,2016-03-06 00:00:00,6.2,311.8,2.1,1.2,951.7,0.0,10.0,0.0,2.1,292.9
1,2016-03-05 06:00:00,2016-03-06 01:00:00,6.5,309.8,2.2,1.2,951.6,0.0,10.2,0.0,2.3,292.4
1,2016-03-05 06:00:00,2016-03-06 02:00:00,6.9,307.8,2.3,1.2,951.4,0.0,10.4,0.0,2.5,291.8
1,2016-03-05 06:00:00,2016-03-06 03:00:00,7.2,305.8,2.4,1.2,951.3,0.0,10.6,0.0,2.7,291.2
1,2016-03-05 06:00:00,2016-03-06 04:00:00,7.0,304.2,2.7,1.2,951.3,0.0,10.2,0.0,2.7,290.4
1,2016-03-05 06:00:00,2016-03-06 05:00:00,6.7,302.7,3.0,1.2,951.2,0.0,9.8,0.0,2.7,289.5
1,2016-03-05 06:00:00,2016-03-06 06:00:00,6.5,301.2,3.4,1.2,951.2,0.0,9.4,0.0,2.7,288.7
1,2016-03-05 06:00:00,2016-03-06 07:00:00,6.4,307.9,3.9,1.2,951.6,0.0,8.9,4.0,2.9,298.0
1,2016-03-05 06:00:00,2016-03-06 08:00:00,6.4,314.7,4.4,1.2,952.1,0.0,8.5,7.7,3.0,307.2
1,2016-03-05 06:00:00,2016-03-06 09:00:00,6.3,321.5,4.9,1.19,952.5,0.0,8.0,10.0,3.2,316.5
1,2016-03-05 06:00:00,2016-03-06 10:00:00,6.6,321.1,5.3,1.19,952.8,0.0,8.1,12.4,3.4,316.9
1,2016-03-05 06:00:00,2016-03-06 11:00:00,6.9,320.8,5.7,1.19,953.0,0.0,8.3,27.1,3.5,317.4
1,2016-03-05 06:00:00,2016-03-06 12:00:00,7.2,320.5,6.1,1.19,953.3,0.0,8.4,69.0,3.6,317.8
1,2016-03-05 06:00:00,2016-03-06 13:00:00,7.1,314.6,6.4,1.19,952.8,0.0,8.0,144.6,3.8,312.3
1,2016-03-05 06:00:00,2016-03-06 14:00:00,7.0,308.8,6.8,1.19,952.4,0.0,7.7,226.8,3.9,306.9
1,2016-03-05 06:00:00,2016-03-06 15:00:00,6.9,302.9,7.2,1.18,951.9,0.0,7.3,280.0,4.1,301.4
1,2016-03-05 06:00:00,2016-03-06 16:00:00,6.9,297.1,6.7,1.19,951.6,0.0,7.8,278.3,3.8,294.5
1,2016-03-05 06:00:00,2016-03-06 17:00:00,6.9,291.4,6.2,1.19,951.4,0.0,8.4,233.5,3.5,287.6
1,2016-03-05 06:00:00,2016-03-06 18:00:00,6.9,285.6,5.7,1.19,951.1,0.0,8.9,167.0,3.2,280.8
1,2016-03-05 06:00:00,2016-03-06 19:00:00,8.0,278.6,5.7,1.19,950.4,0.0,9.9,98.2,3.8,274.3
1,2016-03-05 06:00:00,2016-03-06 20:00:00,9.0,271.6,5.7,1.19,949.7,0.0,10.9,39.2,4.5,267.9
1,2016-03-05 06:00:00,2016-03-06 21:00:00,10.1,264.6,5.7,1.19,949.0,0.0,11.9,0.0,5.2,261.4
1,2016-03-05 06:00:00,2016-03-06 22:00:00,10.9,283.2,5.4,1.19,948.6,0.0,12.3,0.0,5.6,280.9
1,2016-03-05 06:00:00,2016-03-06 23:00:00,11.6,301.9,5.1,1.19,948.1,0.0,12.8,0.0,6.0,300.3
1,2016-03-05 06:00:00,2016-03-07 00:00:00,12.4,320.5,4.7,1.19,947.7,0.0,13.2,0.0,6.4,319.8
1,2016-03-05 06:00:00,2016-03-07 01:00:00,12.2,321.1,4.2,1.19,947.5,0.0,13.0,0.0,6.1,319.4
1,2016-03-05 06:00:00,2016-03-07 02:00:00,11.9,321.7,3.6,1.19,947.3,0.0,12.8,0.0,5.8,319.0
1,2016-03-05 06:00:00,2016-03-07 03:00:00,11.7,322.3,3.1,1.19,947.1,0.0,12.6,0.0,5.4,318.7
1,2016-03-05 06:00:00,2016-03-07 04:00:00,12.0,325.0,3.0,1.2,947.1,0.0,12.9,0.0,5.4,320.7
1,2016-03-05 06:00:00,2016-03-07 05:00:00,12.2,327.8,2.9,1.2,947.1,0.0,13.1,0.0,5.3,322.7
1,2016-03-05 06:00:00,2016-03-07 06:00:00,12.5,330.5,2.7,1.2,947.1,0.0,13.4,0.0,5.2,324.7
1,2016-03-05 06:00:00,2016-03-07 07:00:00,12.2,337.3,3.4,1.19,947.7,0.0,13.2,1.6,5.3,332.3
1,2016-03-05 06:00:00,2016-03-07 08:00:00,11.9,344.2,4.0,1.19,948.2,0.0,13.1,4.6,5.5,339.9
1,2016-03-05 06:00:00,2016-03-07 09:00:00,11.6,351.1,4.6,1.19,948.8,0.0,12.9,10.0,5.7,347.5
1,2016-03-05 06:00:00,2016-03-07 10:00:00,10.2,236.7,5.3,1.19,949.6,0.0,11.3,20.3,5.3,233.7
1,2016-03-05 06:00:00,2016-03-07 11:00:00,8.9,122.4,6.0,1.19,950.3,0.0,9.8,44.3,4.9,119.9
1,2016-03-05 06:00:00,2016-03-07 12:00:00,7.6,8.1,6.7,1.18,951.1,0.0,8.2,92.0,4.6,6.0
1,2016-03-05 06:00:00,2016-03-07 13:00:00,7.4,5.7,6.6,1.18,951.2,0.0,8.0,167.4,4.5,123.6
1,2016-03-05 06:00:00,2016-03-07 14:00:00,7.3,3.3,6.5,1.19,951.3,0.0,7.7,249.2,4.5,241.1
1,2016-03-05 06:00:00,2016-03-07 15:00:00,7.1,1.0,6.5,1.19,951.4,0.0,7.5,310.0,4.4,358.7
1,2016-03-05 06:00:00,2016-03-07 16:00:00,6.9,116.3,5.9,1.19,951.8,0.0,7.6,328.0,3.9,353.8
1,2016-03-05 06:00:00,2016-03-07 17:00:00,6.6,231.6,5.3,1.19,952.1,0.0,7.8,303.6,3.5,348.8
1,2016-03-05 06:00:00,2016-03-07 18:00:00,6.3,346.9,4.7,1.19,952.5,0.0,7.9,243.0,3.1,343.9
1,2016-03-05 06:00:00,2016-03-07 19:00:00,6.2,346.6,4.5,1.2,953.1,0.0,8.1,155.9,2.8,342.1
1,2016-03-05 06:00:00,2016-03-07 20:00:00,6.1,346.3,4.2,1.2,953.8,0.0,8.3,65.8,2.6,340.4
1,2016-03-05 06:00:00,2016-03-07 21:00:00,6.0,346.0,4.0,1.2,954.5,0.0,8.5,0.0,2.4,338.6
1,2016-03-05 06:00:00,2016-03-07 22:00:00,5.4,345.6,3.9,1.2,954.8,0.0,7.9,0.0,2.2,337.9
1,2016-03-05 06:00:00,2016-03-07 23:00:00,4.7,345.2,3.9,1.2,955.2,0.0,7.4,0.0,2.0,337.2
1,2016-03-05 06:00:00,2016-03-08 00:00:00,4.1,344.8,3.9,1.2,955.5,0.0,6.8,0.0,1.8,336.6
1,2016-03-05 06:00:00,2016-03-08 01:00:00,4.2,343.8,3.9,1.2,955.6,0.0,6.9,0.0,1.8,335.0
1,2016-03-05 06:00:00,2016-03-08 02:00:00,4.3,342.9,3.9,1.2,955.6,0.0,7.1,0.0,1.8,333.5
1,2016-03-05 06:00:00,2016-03-08 03:00:00,4.4,341.9,4.0,1.2,955.7,0.0,7.2,0.0,1.8,332.0
1,2016-03-05 06:00:00,2016-03-08 04:00:00,4.9,342.9,3.6,1.2,956.1,0.0,7.5,0.0,1.9,333.4
1,2016-03-05 06:00:00,2016-03-08 05:00:00,5.4,343.9,3.3,1.21,956.5,0.0,7.8,0.0,2.0,334.7
1,2016-03-05 06:00:00,2016-03-08 06:00:00,5.8,344.8,3.0,1.21,956.8,0.0,8.1,0.0,2.1,336.1
1,2016-03-05 06:00:00,2016-03-08 07:00:00,5.2,230.7,3.7,1.21,957.4,0.0,7.2,8.8,2.1,224.1
1,2016-03-05 06:00:00,2016-03-08 08:00:00,4.5,116.5,4.4,1.2,958.0,0.0,6.4,29.6,2.2,112.2
1,2016-03-05 06:00:00,2016-03-08 09:00:00,3.8,2.4,5.1,1.2,958.7,0.0,5.5,70.0,2.2,0.3
1,2016-03-05 06:00:00,2016-03-08 10:00:00,3.9,2.7,6.1,1.2,958.9,0.0,5.0,132.7,2.4,0.9
1,2016-03-05 06:00:00,2016-03-08 11:00:00,4.0,3.1,7.2,1.19,959.1,0.0,4.6,200.2,2.5,1.5
1,2016-03-05 06:00:00,2016-03-08 12:00:00,4.0,3.4,8.2,1.19,959.4,0.0,4.1,250.0,2.7,2.1
1,2016-03-05 06:00:00,2016-03-08 13:00:00,3.7,120.7,8.4,1.19,959.1,0.0,3.8,266.7,2.5,119.6
1,2016-03-05 06:00:00,2016-03-08 14:00:00,3.4,238.0,8.6,1.19,958.7,0.0,3.4,263.3,2.3,237.1
1,2016-03-05 06:00:00,2016-03-08 15:00:00,3.1,355.3,8.7,1.18,958.4,0.0,3.1,260.0,2.1,354.5
1,2016-03-05 06:00:00,2016-03-08 16:00:00,3.4,349.3,7.6,1.19,958.6,0.0,3.3,269.2,2.0,348.0
1,2016-03-05 06:00:00,2016-03-08 17:00:00,3.8,343.4,6.5,1.19,958.8,0.0,3.4,272.5,1.8,341.5
1,2016-03-05 06:00:00,2016-03-08 18:00:00,4.1,337.4,5.4,1.2,959.0,0.0,3.6,244.0,1.7,334.9
1,2016-03-05 06:00:00,2016-03-08 19:00:00,3.7,328.9,3.0,1.21,959.3,0.0,3.0,168.4,1.5,325.3
1,2016-03-05 06:00:00,2016-03-08 20:00:00,3.3,320.4,0.6,1.22,959.7,0.0,2.4,74.1,1.3,315.7
1,2016-03-05 06:00:00,2016-03-08 21:00:00,2.9,312.0,-1.8,1.23,960.1,0.0,1.8,0.0,1.1,306.0
