point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-23 06:00:00,2016-03-24 00:00:00,5.2,54.9,0.6,1.21,952.6,0.0,2.5,0.0,1.8,54.6
1,2016-03-23 06:00:00,2016-03-24 01:00:00,4.5,64.3,0.1,1.21,952.5,0.0,2.4,0.0,1.7,64.6
1,2016-03-23 06:00:00,2016-03-24 02:00:00,3.9,73.7,-0.4,1.22,952.4,0.0,2.3,0.0,1.6,74.6
1,2016-03-23 06:00:00,2016-03-24 03:00:00,3.2,83.1,-0.8,1.22,952.2,0.0,2.2,0.0,1.6,84.5
1,2016-03-23 06:00:00,2016-03-24 04:00:00,3.0,84.7,-1.2,1.22,952.4,0.0,2.1,0.0,1.5,84.7
1,2016-03-23 06:00:00,2016-03-24 05:00:00,2.7,86.3,-1.6,1.22,952.5,0.0,2.1,0.0,1.4,84.9
1,2016-03-23 06:00:00,2016-03-24 06:00:00,2.5,87.9,-2.0,1.22,952.7,0.0,2.0,0.0,1.4,85.0
1,2016-03-23 06:00:00,2016-03-24 07:00:00,2.1,95.2,1.2,1.21,953.2,0.0,1.9,39.0,1.2,92.3
1,2016-03-23 06:00:00,2016-03-24 08:00:00,1.8,102.4,4.4,1.2,953.7,0.0,1.7,95.5,1.1,99.5
1,2016-03-23 06:00:00,2016-03-24 09:00:00,1.5,109.7,7.6,1.18,954.2,0.0,1.6,160.0,1.0,106.8
1,2016-03-23 06:00:00,2016-03-24 10:00:00,1.6,165.8,10.1,1.17,954.3,0.0,1.7,226.8,1.2,165.1
1,2016-03-23 06:00:00,2016-03-24 11:00:00,1.8,221.9,12.7,1.16,954.3,0.0,1.8,305.0,1.4,223.5
1,2016-03-23 06:00:00,2016-03-24 12:00:00,2.0,278.0,15.2,1.15,954.4,0.0,1.9,407.0,1.6,281.9
1,2016-03-23 06:00:00,2016-03-24 13:00:00,2.5,283.8,15.2,1.15,954.2,0.0,2.2,536.9,1.9,287.1
1,2016-03-23 06:00:00,2016-03-24 14:00:00,3.0,289.5,15.2,1.15,954.0,0.0,2.6,664.3,2.3,292.4
1,2016-03-23 06:00:00,2016-03-24 15:00:00,3.6,295.3,15.2,1.15,953.8,0.0,2.9,750.0,2.7,297.6
1,2016-03-23 06:00:00,2016-03-24 16:00:00,4.2,307.4,13.3,1.16,954.1,0.0,3.8,762.1,2.7,307.9
1,2016-03-23 06:00:00,2016-03-24 17:00:00,4.8,319.5,11.4,1.17,954.4,0.0,4.6,697.4,2.8,318.2
1,2016-03-23 06:00:00,2016-03-24 18:00:00,5.4,331.5,9.5,1.18,954.6,0.0,5.5,560.0,2.9,328.5
1,2016-03-23 06:00:00,2016-03-24 19:00:00,4.3,335.7,6.6,1.19,955.2,0.0,4.2,363.5,2.3,332.1
1,2016-03-23 06:00:00,2016-03-24 20:00:00,3.3,339.9,3.6,1.2,955.8,0.0,2.9,159.6,1.7,335.7
1,2016-03-23 06:00:00,2016-03-24 21:00:00,2.2,344.1,0.7,1.22,956.3,0.0,1.6,10.0,1.0,339.3
1,2016-03-23 06:00:00,2016-03-24 22:00:00,2.2,297.6,0.7,1.22,956.2,0.0,1.7,0.0,1.1,290.9
1,2016-03-23 06:00:00,2016-03-24 23:00:00,2.2,251.2,0.6,1.22,956.1,0.0,1.8,0.0,1.2,242.5
1,2016-03-23 06:00:00,2016-03-25 00:00:00,2.2,204.7,0.6,1.22,956.0,0.0,1.9,0.0,1.2,194.1
1,2016-03-23 06:00:00,2016-03-25 01:00:00,3.0,208.4,1.5,1.21,956.0,0.0,2.1,0.0,1.4,196.5
1,2016-03-23 06:00:00,2016-03-25 02:00:00,3.8,212.2,2.4,1.21,956.0,0.0,2.3,0.0,1.6,198.8
1,2016-03-23 06:00:00,2016-03-25 03:00:00,4.6,215.9,3.2,1.21,955.9,0.0,2.5,0.0,1.9,201.2
1,2016-03-23 06:00:00,2016-03-25 04:00:00,4.9,212.5,3.4,1.2,955.9,0.0,3.6,0.0,1.9,197.0
1,2016-03-23 06:00:00,2016-03-25 05:00:00,5.2,209.1,3.6,1.2,955.9,0.0,4.8,0.0,2.0,192.7
1,2016-03-23 06:00:00,2016-03-25 06:00:00,5.6,205.7,3.7,1.2,955.9,0.0,5.9,0.0,2.0,188.5
1,2016-03-23 06:00:00,2016-03-25 07:00:00,5.6,203.4,4.6,1.2,956.1,0.0,6.5,16.7,2.2,189.8
1,2016-03-23 06:00:00,2016-03-25 08:00:00,5.6,201.0,5.4,1.2,956.2,0.0,7.0,35.9,2.5,191.2
1,2016-03-23 06:00:00,2016-03-25 09:00:00,5.6,198.7,6.2,1.19,956.4,0.0,7.6,50.0,2.7,192.5
1,2016-03-23 06:00:00,2016-03-25 10:00:00,5.6,204.2,7.4,1.19,956.5,0.0,7.7,54.9,2.9,198.5
1,2016-03-23 06:00:00,2016-03-25 11:00:00,5.7,209.6,8.6,1.18,956.7,0.0,7.9,60.0,3.2,204.5
1,2016-03-23 06:00:00,2016-03-25 12:00:00,5.8,215.1,9.7,1.18,956.8,0.0,8.0,78.0,3.5,210.6
1,2016-03-23 06:00:00,2016-03-25 13:00:00,6.1,220.1,10.2,1.18,956.6,0.0,8.2,116.6,3.5,216.0
1,2016-03-23 06:00:00,2016-03-25 14:00:00,6.5,225.0,10.6,1.17,956.3,0.0,8.3,163.2,3.6,221.5
1,2016-03-23 06:00:00,2016-03-25 15:00:00,6.9,230.0,11.1,1.17,956.0,0.0,8.5,200.0,3.6,226.9
1,2016-03-23 06:00:00,2016-03-25 16:00:00,6.5,224.7,11.0,1.17,955.8,0.0,8.7,212.5,3.4,220.7
1,2016-03-23 06:00:00,2016-03-25 17:00:00,6.1,219.3,10.9,1.17,955.5,0.0,8.8,199.7,3.1,214.6
1,2016-03-23 06:00:00,2016-03-25 18:00:00,5.7,213.9,10.7,1.17,955.2,0.0,9.0,164.0,2.9,208.4
1,2016-03-23 06:00:00,2016-03-25 19:00:00,5.7,207.1,10.1,1.18,955.4,0.0,9.1,110.1,2.8,199.8
1,2016-03-23 06:00:00,2016-03-25 20:00:00,5.7,200.2,9.6,1.18,955.5,0.0,9.3,53.0,2.7,191.2
1,2016-03-23 06:00:00,2016-03-25 21:00:00,5.8,193.3,9.0,1.18,955.6,0.0,9.4,10.0,2.6,182.6
1,2016-03-23 06:00:00,2016-03-25 22:00:00,6.1,194.7,9.2,1.18,955.2,0.0,10.0,0.0,2.8,185.1
1,2016-03-23 06:00:00,2016-03-25 23:00:00,6.4,196.1,9.4,1.18,954.7,0.0,10.5,0.0,3.0,187.6
1,2016-03-23 06:00:00,2016-03-26 00:00:00,6.7,197.5,9.6,1.18,954.2,0.0,11.1,0.0,3.2,190.2
1,2016-03-23 06:00:00,2016-03-26 01:00:00,7.0,197.6,9.6,1.18,953.6,0.0,11.4,0.0,3.3,190.7
1,2016-03-23 06:00:00,2016-03-26 02:00:00,7.2,197.7,9.6,1.17,953.0,0.0,11.7,0.0,3.4,191.2
1,2016-03-23 06:00:00,2016-03-26 03:00:00,7.5,197.9,9.7,1.17,952.3,0.0,12.0,0.0,3.5,191.7
1,2016-03-23 06:00:00,2016-03-26 04:00:00,7.7,198.7,9.7,1.17,951.8,0.0,12.3,0.0,3.7,192.3
1,2016-03-23 06:00:00,2016-03-26 05:00:00,8.0,199.5,9.8,1.17,951.2,0.0,12.6,0.0,3.8,192.9
1,2016-03-23 06:00:00,2016-03-26 06:00:00,8.3,200.3,9.9,1.17,950.6,0.0,12.9,0.0,4.0,193.5
1,2016-03-23 06:00:00,2016-03-26 07:00:00,8.9,201.8,10.0,1.17,950.3,0.0,13.0,2.7,4.3,195.8
1,2016-03-23 06:00:00,2016-03-26 08:00:00,9.6,203.4,10.2,1.17,949.9,0.0,13.1,6.2,4.6,198.1
1,2016-03-23 06:00:00,2016-03-26 09:00:00,10.2,205.0,10.4,1.17,949.6,0.0,13.2,10.0,4.8,200.3
1,2016-03-23 06:00:00,2016-03-26 10:00:00,10.7,204.4,10.4,1.17,949.0,0.0,14.6,13.7,5.1,200.2
1,2016-03-23 06:00:00,2016-03-26 11:00:00,11.2,203.8,10.5,1.17,948.4,0.0,16.1,16.4,5.4,200.1
1,2016-03-23 06:00:00,2016-03-26 12:00:00,11.7,203.3,10.6,1.16,947.8,0.0,17.5,17.0,5.6,200.0
1,2016-03-23 06:00:00,2016-03-26 13:00:00,11.4,224.0,10.2,1.16,947.4,0.0,15.6,15.1,5.7,222.3
1,2016-03-23 06:00:00,2016-03-26 14:00:00,11.1,244.6,9.9,1.17,947.1,0.0,13.8,12.1,5.8,244.7
1,2016-03-23 06:00:00,2016-03-26 15:00:00,10.8,265.3,9.6,1.17,946.7,0.0,11.9,10.0,5.9,267.1
1,2016-03-23 06:00:00,2016-03-26 16:00:00,9.3,256.0,8.2,1.17,947.3,0.0,11.2,10.2,4.9,255.1
1,2016-03-23 06:00:00,2016-03-26 17:00:00,7.9,246.8,6.9,1.18,947.8,0.0,10.4,11.2,3.8,243.2
1,2016-03-23 06:00:00,2016-03-26 18:00:00,6.4,237.6,5.6,1.19,948.4,0.0,9.7,11.0,2.8,231.2
1,2016-03-23 06:00:00,2016-03-26 19:00:00,7.5,241.3,5.5,1.19,948.7,0.0,9.9,8.2,3.3,236.0
1,2016-03-23 06:00:00,2016-03-26 20:00:00,8.6,245.0,5.4,1.19,949.0,0.0,10.1,3.9,3.9,240.7
1,2016-03-23 06:00:00,2016-03-26 21:00:00,9.7,248.7,5.2,1.19,949.4,0.0,10.3,0.0,4.4,245.5
1,2016-03-23 06:00:00,2016-03-26 22:00:00,9.4,241.8,4.5,1.19,949.2,0.0,10.8,0.0,4.0,236.8
1,2016-03-23 06:00:00,2016-03-26 23:00:00,9.1,235.0,3.8,1.19,949.1,0.0,11.3,0.0,3.6,228.0
1,2016-03-23 06:00:00,2016-03-27 00:00:00,8.8,228.1,3.1,1.2,949.0,0.0,11.8,0.0,3.3,219.3
1,2016-03-23 06:00:00,2016-03-27 01:00:00,9.0,235.3,3.3,1.2,948.9,0.0,11.6,0.0,3.5,226.5
1,2016-03-23 06:00:00,2016-03-27 02:00:00,9.3,242.4,3.5,1.2,948.8,0.0,11.5,0.0,3.7,233.8
1,2016-03-23 06:00:00,2016-03-27 03:00:00,9.5,249.6,3.7,1.19,948.7,0.0,11.3,0.0,4.0,241.0
1,2016-03-23 06:00:00,2016-03-27 04:00:00,8.8,242.0,3.1,1.2,949.0,0.0,10.8,0.0,3.7,231.9
1,2016-03-23 06:00:00,2016-03-27 05:00:00,8.2,234.5,2.5,1.2,949.3,0.0,10.2,0.0,3.4,222.7
1,2016-03-23 06:00:00,2016-03-27 06:00:00,7.5,227.0,2.0,1.2,949.6,0.0,9.7,0.0,3.1,213.5
1,2016-03-23 06:00:00,2016-03-27 07:00:00,8.3,228.0,3.3,1.2,950.0,0.0,10.0,47.6,3.9,218.1
1,2016-03-23 06:00:00,2016-03-27 08:00:00,9.1,229.1,4.7,1.19,950.4,0.0,10.2,108.9,4.7,222.8
1,2016-03-23 06:00:00,2016-03-27 09:00:00,9.8,230.1,6.1,1.19,950.8,0.0,10.5,160.0,5.6,227.5
1,2016-03-23 06:00:00,2016-03-27 10:00:00,10.2,233.7,6.3,1.19,950.8,0.0,10.6,184.2,5.6,231.3
1,2016-03-23 06:00:00,2016-03-27 11:00:00,10.5,237.2,6.5,1.18,950.8,0.0,10.8,194.4,5.6,235.2
1,2016-03-23 06:00:00,2016-03-27 12:00:00,10.8,240.8,6.7,1.18,950.8,0.0,10.9,211.0,5.7,239.0
1,2016-03-23 06:00:00,2016-03-27 13:00:00,10.8,243.1,7.0,1.18,950.6,0.0,10.9,248.3,5.7,241.6
1,2016-03-23 06:00:00,2016-03-27 14:00:00,10.7,245.4,7.3,1.18,950.4,0.0,10.8,296.6,5.8,244.1
1,2016-03-23 06:00:00,2016-03-27 15:00:00,10.7,247.7,7.7,1.18,950.2,0.0,10.8,340.0,5.9,246.6
1,2016-03-23 06:00:00,2016-03-27 16:00:00,10.3,244.6,7.2,1.18,950.4,0.0,10.5,363.6,5.3,242.8
1,2016-03-23 06:00:00,2016-03-27 17:00:00,9.9,241.5,6.7,1.18,950.6,0.0,10.3,355.4,4.7,239.0
1,2016-03-23 06:00:00,2016-03-27 18:00:00,9.5,238.4,6.2,1.19,950.8,0.0,10.0,304.0,4.1,235.2
1,2016-03-23 06:00:00,2016-03-27 19:00:00,9.8,232.8,5.8,1.19,950.9,0.0,10.4,206.8,4.1,228.7
1,2016-03-23 06:00:00,2016-03-27 20:00:00,10.0,227.2,5.4,1.19,951.0,0.0,10.9,95.4,4.2,222.1
1,2016-03-23 06:00:00,2016-03-27 21:00:00,10.2,221.6,5.0,1.19,951.1,0.0,11.3,10.0,4.2,215.5
1,2016-03-23 06:00:00,2016-03-27 22:00:00,10.8,220.6,5.4,1.19,950.6,0.0,12.0,0.0,4.7,215.4
1,2016-03-23 06:00:00,2016-03-27 23:00:00,11.3,219.5,5.8,1.19,950.2,0.0,12.8,0.0,5.1,215.3
1,2016-03-23 06:00:00,2016-03-28 00:00:00,11.9,218.5,6.2,1.18,949.7,0.0,13.5,0.0,5.6,215.2
1,2016-03-23 06:00:00,2016-03-28 01:00:00,12.5,218.1,6.3,1.18,949.0,0.0,14.0,0.0,5.9,214.9
1,2016-03-23 06:00:00,2016-03-28 02:00:00,13.0,217.6,6.4,1.18,948.4,0.0,14.5,0.0,6.3,214.6
1,2016-03-23 06:00:00,2016-03-28 03:00:00,13.6,217.1,6.5,1.18,947.7,0.0,15.0,0.0,6.6,214.2
1,2016-03-23 06:00:00,2016-03-28 04:00:00,13.8,217.7,6.8,1.18,947.0,0.0,15.7,0.0,6.8,214.5
1,2016-03-23 06:00:00,2016-03-28 05:00:00,14.1,218.2,7.1,1.18,946.4,0.0,16.3,0.0,6.9,214.7
1,2016-03-23 06:00:00,2016-03-28 06:00:00,14.3,218.8,7.4,1.17,945.7,0.0,17.0,0.0,7.1,215.0
1,2016-03-23 06:00:00,2016-03-28 07:00:00,15.2,219.4,7.7,1.17,945.4,0.0,17.9,5.8,7.6,216.1
1,2016-03-23 06:00:00,2016-03-28 08:00:00,16.2,219.9,8.0,1.17,945.0,0.0,18.7,10.4,8.1,217.1
1,2016-03-23 06:00:00,2016-03-28 09:00:00,17.1,220.5,8.4,1.17,944.7,0.0,19.6,10.0,8.6,218.2
1,2016-03-23 06:00:00,2016-03-28 10:00:00,17.9,224.8,8.6,1.17,944.7,0.0,19.8,3.7,9.1,222.6
1,2016-03-23 06:00:00,2016-03-28 11:00:00,18.6,229.0,8.8,1.17,944.8,0.0,20.0,2.4,9.6,227.1
1,2016-03-23 06:00:00,2016-03-28 12:00:00,19.4,233.3,9.0,1.17,944.8,0.0,20.2,20.0,10.0,231.5
1,2016-03-23 06:00:00,2016-03-28 13:00:00,18.2,238.7,9.2,1.17,945.0,0.0,19.3,64.6,9.7,237.3
1,2016-03-23 06:00:00,2016-03-28 14:00:00,16.9,244.1,9.4,1.17,945.3,0.0,18.4,121.5,9.3,243.0
1,2016-03-23 06:00:00,2016-03-28 15:00:00,15.7,249.6,9.6,1.17,945.5,0.0,17.5,170.0,8.9,248.7
1,2016-03-23 06:00:00,2016-03-28 16:00:00,14.9,250.8,8.7,1.17,946.0,0.0,16.1,193.4,8.1,249.7
1,2016-03-23 06:00:00,2016-03-28 17:00:00,14.1,252.1,7.9,1.17,946.5,0.0,14.7,189.5,7.3,250.7
1,2016-03-23 06:00:00,2016-03-28 18:00:00,13.4,253.3,7.1,1.18,947.0,0.0,13.3,160.0,6.5,251.6
1,2016-03-23 06:00:00,2016-03-28 19:00:00,12.6,253.9,6.6,1.18,947.7,0.0,12.8,109.4,6.0,251.4
1,2016-03-23 06:00:00,2016-03-28 20:00:00,11.9,254.5,6.1,1.18,948.3,0.0,12.4,53.2,5.5,251.2
1,2016-03-23 06:00:00,2016-03-28 21:00:00,11.1,255.0,5.7,1.19,949.0,0.0,11.9,10.0,5.0,250.9
1,2016-03-23 06:00:00,2016-03-28 22:00:00,10.8,257.2,5.2,1.19,949.4,0.0,11.8,0.0,4.7,252.5
1,2016-03-23 06:00:00,2016-03-28 23:00:00,10.5,259.4,4.7,1.19,949.8,0.0,11.8,0.0,4.4,254.1
1,2016-03-23 06:00:00,2016-03-29 00:00:00,10.2,261.7,4.2,1.19,950.2,0.0,11.7,0.0,4.1,255.6
1,2016-03-23 06:00:00,2016-03-29 01:00:00,10.2,254.5,4.1,1.19,950.2,0.0,12.0,0.0,4.2,248.4
1,2016-03-23 06:00:00,2016-03-29 02:00:00,10.2,247.3,3.9,1.2,950.2,0.0,12.2,0.0,4.2,241.1
1,2016-03-23 06:00:00,2016-03-29 03:00:00,10.2,240.1,3.7,1.2,950.2,0.0,12.5,0.0,4.2,233.8
1,2016-03-23 06:00:00,2016-03-29 04:00:00,10.4,250.4,4.0,1.2,950.5,0.0,12.1,0.0,4.4,244.5
1,2016-03-23 06:00:00,2016-03-29 05:00:00,10.7,260.7,4.3,1.19,950.8,0.0,11.8,0.0,4.7,255.2
1,2016-03-23 06:00:00,2016-03-29 06:00:00,10.9,270.9,4.6,1.19,951.1,0.0,11.4,0.0,5.0,265.9
1,2016-03-23 06:00:00,2016-03-29 07:00:00,10.4,272.8,5.0,1.19,951.9,0.0,10.9,29.8,5.1,269.0
1,2016-03-23 06:00:00,2016-03-29 08:00:00,9.8,274.6,5.4,1.19,952.7,0.0,10.3,77.6,5.2,272.0
1,2016-03-23 06:00:00,2016-03-29 09:00:00,9.2,276.4,5.9,1.19,953.4,0.0,9.8,140.0,5.3,275.1
1,2016-03-23 06:00:00,2016-03-29 10:00:00,9.0,276.8,6.8,1.19,954.0,0.0,9.4,212.1,5.3,275.8
1,2016-03-23 06:00:00,2016-03-29 11:00:00,8.8,277.1,7.7,1.18,954.5,0.0,9.1,283.0,5.4,276.4
1,2016-03-23 06:00:00,2016-03-29 12:00:00,8.5,277.5,8.6,1.18,955.1,0.0,8.7,340.0,5.4,277.1
1,2016-03-23 06:00:00,2016-03-29 13:00:00,8.0,281.5,8.7,1.18,955.1,0.0,8.2,374.2,5.1,281.2
1,2016-03-23 06:00:00,2016-03-29 14:00:00,7.4,285.6,8.9,1.18,955.1,0.0,7.6,391.2,4.8,285.3
1,2016-03-23 06:00:00,2016-03-29 15:00:00,6.9,289.6,9.1,1.18,955.1,0.0,7.1,400.0,4.5,289.4
1,2016-03-23 06:00:00,2016-03-29 16:00:00,6.6,289.9,8.1,1.18,955.5,0.0,6.8,404.8,4.0,289.1
1,2016-03-23 06:00:00,2016-03-29 17:00:00,6.4,290.2,7.2,1.19,955.9,0.0,6.6,389.8,3.5,288.9
1,2016-03-23 06:00:00,2016-03-29 18:00:00,6.1,290.5,6.2,1.19,956.4,0.0,6.3,334.0,3.0,288.6
1,2016-03-23 06:00:00,2016-03-29 19:00:00,5.5,284.8,4.5,1.2,956.9,0.0,5.0,227.6,2.6,276.8
1,2016-03-23 06:00:00,2016-03-29 20:00:00,5.0,279.0,2.7,1.21,957.4,0.0,3.8,104.6,2.1,265.0
1,2016-03-23 06:00:00,2016-03-29 21:00:00,4.4,273.3,1.0,1.22,958.0,0.0,2.5,10.0,1.7,253.2
1,2016-03-23 06:00:00,2016-03-29 22:00:00,4.1,267.6,0.7,1.22,958.0,0.0,2.5,0.0,1.6,245.4
1,2016-03-23 06:00:00,2016-03-29 23:00:00,3.7,261.9,0.4,1.22,958.1,0.0,2.5,0.0,1.6,237.6
1,2016-03-23 06:00:00,2016-03-30 00:00:00,3.4,256.2,0.2,1.22,958.2,0.0,2.5,0.0,1.6,229.8
1,2016-03-23 06:00:00,2016-03-30 01:00:00,3.2,252.0,-0.2,1.22,958.2,0.0,2.4,0.0,1.6,225.0
1,2016-03-23 06:00:00,2016-03-30 02:00:00,2.9,247.7,-0.5,1.22,958.2,0.0,2.4,0.0,1.5,220.2
1,2016-03-23 06:00:00,2016-03-30 03:00:00,2.7,243.4,-0.8,1.23,958.2,0.0,2.3,0.0,1.5,215.4
1,2016-03-23 06:00:00,2016-03-30 04:00:00,2.8,235.5,-0.5,1.22,958.3,0.0,2.3,0.0,1.5,211.4
