point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-02-14 06:00:00,2016-02-15 00:00:00,13.7,334.7,4.7,1.19,948.7,0.0,14.2,0.0,5.8,330.7
1,2016-02-14 06:00:00,2016-02-15 01:00:00,13.5,336.4,4.1,1.19,949.4,0.0,14.0,0.0,5.4,331.6
1,2016-02-14 06:00:00,2016-02-15 02:00:00,13.4,338.0,3.6,1.2,950.0,0.0,13.7,0.0,4.9,332.6
1,2016-02-14 06:00:00,2016-02-15 03:00:00,13.2,339.6,3.0,1.2,950.7,0.0,13.5,0.0,4.5,333.5
1,2016-02-14 06:00:00,2016-02-15 04:00:00,12.3,345.8,2.5,1.2,951.6,0.0,13.4,0.0,4.2,338.9
1,2016-02-14 06:00:00,2016-02-15 05:00:00,11.4,352.1,2.0,1.21,952.5,0.0,13.3,0.0,3.8,344.2
1,2016-02-14 06:00:00,2016-02-15 06:00:00,10.5,358.3,1.6,1.21,953.5,0.0,13.2,0.0,3.4,349.5
1,2016-02-14 06:00:00,2016-02-15 07:00:00,10.1,241.5,1.9,1.21,954.7,0.0,12.7,5.6,3.4,352.8
1,2016-02-14 06:00:00,2016-02-15 08:00:00,9.6,124.7,2.2,1.21,956.0,0.0,12.2,17.8,3.4,356.2
1,2016-02-14 06:00:00,2016-02-15 09:00:00,9.1,7.9,2.5,1.21,957.2,0.0,11.7,40.0,3.5,359.5
1,2016-02-14 06:00:00,2016-02-15 10:00:00,9.1,12.3,3.3,1.21,958.3,0.0,11.2,75.9,4.0,246.3
1,2016-02-14 06:00:00,2016-02-15 11:00:00,9.2,16.8,4.1,1.21,959.3,0.0,10.6,129.7,4.6,133.1
1,2016-02-14 06:00:00,2016-02-15 12:00:00,9.2,21.2,5.0,1.2,960.3,0.0,10.1,206.0,5.2,19.9
1,2016-02-14 06:00:00,2016-02-15 13:00:00,9.0,18.2,5.0,1.2,960.6,0.0,9.8,303.4,5.0,16.9
1,2016-02-14 06:00:00,2016-02-15 14:00:00,8.7,15.2,5.0,1.2,961.0,0.0,9.5,398.0,4.9,13.9
1,2016-02-14 06:00:00,2016-02-15 15:00:00,8.5,12.3,5.0,1.2,961.4,0.0,9.2,460.0,4.7,10.9
1,2016-02-14 06:00:00,2016-02-15 16:00:00,8.0,13.1,3.8,1.21,962.0,0.0,9.3,466.2,4.0,10.8
1,2016-02-14 06:00:00,2016-02-15 17:00:00,7.4,13.9,2.7,1.22,962.6,0.0,9.5,419.5,3.4,10.6
1,2016-02-14 06:00:00,2016-02-15 18:00:00,6.9,14.6,1.6,1.22,963.2,0.0,9.6,329.0,2.7,10.5
1,2016-02-14 06:00:00,2016-02-15 19:00:00,7.4,20.1,1.2,1.22,963.7,0.0,10.4,208.3,2.8,16.2
1,2016-02-14 06:00:00,2016-02-15 20:00:00,7.9,25.5,0.9,1.23,964.2,0.0,11.2,87.2,2.8,21.8
1,2016-02-14 06:00:00,2016-02-15 21:00:00,8.4,31.0,0.6,1.23,964.8,0.0,12.0,0.0,2.9,27.4
