point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-29 06:00:00,2016-03-30 00:00:00,1.9,166.2,7.2,1.18,946.2,0.0,2.1,0.0,0.6,148.2
1,2016-03-29 06:00:00,2016-03-30 01:00:00,3.8,169.7,7.3,1.17,945.2,0.0,5.5,0.0,1.3,156.0
1,2016-03-29 06:00:00,2016-03-30 02:00:00,5.7,173.3,7.3,1.17,944.3,0.0,8.9,0.0,2.1,163.8
1,2016-03-29 06:00:00,2016-03-30 03:00:00,7.6,176.8,7.4,1.17,943.3,0.0,12.3,0.0,2.8,171.6
1,2016-03-29 06:00:00,2016-03-30 04:00:00,6.2,178.7,7.0,1.17,943.0,0.0,10.7,0.0,2.2,176.5
1,2016-03-29 06:00:00,2016-03-30 05:00:00,4.8,180.5,6.7,1.17,942.8,0.0,9.2,0.0,1.6,181.3
1,2016-03-29 06:00:00,2016-03-30 06:00:00,3.4,182.4,6.4,1.17,942.5,0.0,7.6,0.0,0.9,186.2
1,2016-03-29 06:00:00,2016-03-30 07:00:00,3.0,171.0,6.6,1.17,942.4,0.0,7.0,6.0,0.8,157.7
1,2016-03-29 06:00:00,2016-03-30 08:00:00,2.6,159.6,6.9,1.17,942.3,0.0,6.4,13.6,0.6,129.1
1,2016-03-29 06:00:00,2016-03-30 09:00:00,2.2,148.2,7.2,1.17,942.2,0.0,5.8,20.0,0.5,100.6
1,2016-03-29 06:00:00,2016-03-30 10:00:00,3.7,218.8,6.4,1.17,942.4,0.0,6.7,22.9,1.6,185.7
1,2016-03-29 06:00:00,2016-03-30 11:00:00,5.1,289.4,5.7,1.18,942.6,0.0,7.6,23.1,2.8,270.7
1,2016-03-29 06:00:00,2016-03-30 12:00:00,6.5,360.0,5.0,1.18,942.8,0.0,8.5,22.0,4.0,355.8
1,2016-03-29 06:00:00,2016-03-30 13:00:00,7.4,240.8,4.4,1.18,943.0,0.0,9.7,20.9,4.3,237.2
1,2016-03-29 06:00:00,2016-03-30 14:00:00,8.2,121.6,3.8,1.19,943.1,0.0,10.8,20.2,4.5,118.7
1,2016-03-29 06:00:00,2016-03-30 15:00:00,9.1,2.4,3.2,1.19,943.2,0.0,12.0,20.0,4.8,0.1
1,2016-03-29 06:00:00,2016-03-30 16:00:00,9.2,120.4,3.3,1.19,943.7,0.0,11.7,20.1,4.9,118.4
1,2016-03-29 06:00:00,2016-03-30 17:00:00,9.2,238.3,3.4,1.19,944.2,0.0,11.3,19.6,5.0,236.7
1,2016-03-29 06:00:00,2016-03-30 18:00:00,9.2,356.3,3.5,1.19,944.7,0.0,11.0,17.0,5.0,355.0
1,2016-03-29 06:00:00,2016-03-30 19:00:00,9.2,238.1,3.4,1.19,945.5,0.0,11.0,11.7,4.9,356.5
1,2016-03-29 06:00:00,2016-03-30 20:00:00,9.1,119.9,3.4,1.19,946.3,0.0,11.1,5.3,4.7,358.1
1,2016-03-29 06:00:00,2016-03-30 21:00:00,9.0,1.7,3.4,1.19,947.1,0.0,11.1,0.0,4.6,359.6
1,2016-03-29 06:00:00,2016-03-30 22:00:00,9.0,4.6,3.3,1.19,947.4,0.0,11.2,0.0,4.4,242.4
1,2016-03-29 06:00:00,2016-03-30 23:00:00,8.9,7.6,3.2,1.2,947.8,0.0,11.3,0.0,4.3,125.1
1,2016-03-29 06:00:00,2016-03-31 00:00:00,8.9,10.5,3.1,1.2,948.2,0.0,11.4,0.0,4.1,7.9
1,2016-03-29 06:00:00,2016-03-31 01:00:00,8.5,12.9,3.0,1.2,948.4,0.0,11.3,0.0,3.9,10.1
1,2016-03-29 06:00:00,2016-03-31 02:00:00,8.1,15.3,2.9,1.2,948.7,0.0,11.2,0.0,3.6,12.3
1,2016-03-29 06:00:00,2016-03-31 03:00:00,7.7,17.7,2.9,1.2,948.9,0.0,11.1,0.0,3.3,14.5
1,2016-03-29 06:00:00,2016-03-31 04:00:00,7.4,16.5,2.4,1.2,949.3,0.0,11.1,0.0,3.0,13.2
1,2016-03-29 06:00:00,2016-03-31 05:00:00,7.1,15.2,1.9,1.2,949.7,0.0,11.0,0.0,2.7,11.8
1,2016-03-29 06:00:00,2016-03-31 06:00:00,6.8,14.0,1.4,1.21,950.0,0.0,11.0,0.0,2.5,10.5
1,2016-03-29 06:00:00,2016-03-31 07:00:00,7.4,15.5,2.8,1.2,950.4,0.0,10.5,39.5,3.3,12.7
1,2016-03-29 06:00:00,2016-03-31 08:00:00,7.9,17.1,4.3,1.19,950.8,0.0,10.1,99.4,4.1,15.0
1,2016-03-29 06:00:00,2016-03-31 09:00:00,8.5,18.6,5.7,1.19,951.2,0.0,9.6,170.0,4.9,17.3
1,2016-03-29 06:00:00,2016-03-31 10:00:00,8.5,19.1,7.3,1.18,951.4,0.0,9.5,244.6,5.1,17.9
1,2016-03-29 06:00:00,2016-03-31 11:00:00,8.6,19.6,8.8,1.18,951.7,0.0,9.4,327.8,5.3,18.5
1,2016-03-29 06:00:00,2016-03-31 12:00:00,8.6,20.1,10.4,1.17,952.0,0.0,9.3,427.0,5.4,19.1
1,2016-03-29 06:00:00,2016-03-31 13:00:00,8.2,21.8,10.3,1.17,952.1,0.0,8.7,543.3,5.2,20.6
1,2016-03-29 06:00:00,2016-03-31 14:00:00,7.8,23.5,10.3,1.17,952.2,0.0,8.2,651.5,5.0,22.0
1,2016-03-29 06:00:00,2016-03-31 15:00:00,7.4,25.2,10.2,1.17,952.3,0.0,7.6,720.0,4.8,23.5
1,2016-03-29 06:00:00,2016-03-31 16:00:00,7.0,23.6,9.2,1.18,952.8,0.0,7.1,722.9,4.2,21.2
1,2016-03-29 06:00:00,2016-03-31 17:00:00,6.6,21.9,8.1,1.18,953.2,0.0,6.5,657.3,3.6,18.9
1,2016-03-29 06:00:00,2016-03-31 18:00:00,6.1,20.2,7.1,1.19,953.6,0.0,6.0,526.0,3.0,16.5
1,2016-03-29 06:00:00,2016-03-31 19:00:00,6.4,27.4,5.2,1.19,954.3,0.0,6.4,340.9,2.7,24.1
1,2016-03-29 06:00:00,2016-03-31 20:00:00,6.7,34.6,3.3,1.2,954.9,0.0,6.9,149.9,2.5,31.6
1,2016-03-29 06:00:00,2016-03-31 21:00:00,6.9,41.8,1.5,1.21,955.6,0.0,7.3,10.0,2.3,39.1
1,2016-03-29 06:00:00,2016-03-31 22:00:00,6.7,41.8,1.0,1.21,955.4,0.0,6.5,0.0,2.3,39.6
1,2016-03-29 06:00:00,2016-03-31 23:00:00,6.5,41.8,0.6,1.22,955.2,0.0,5.7,0.0,2.2,40.0
1,2016-03-29 06:00:00,2016-04-01 00:00:00,6.3,41.8,0.2,1.22,955.1,0.0,4.9,0.0,2.2,40.5
1,2016-03-29 06:00:00,2016-04-01 01:00:00,5.7,49.6,-0.4,1.22,954.7,0.0,4.1,0.0,2.0,51.7
1,2016-03-29 06:00:00,2016-04-01 02:00:00,5.1,57.4,-0.9,1.22,954.3,0.0,3.3,0.0,1.9,62.9
1,2016-03-29 06:00:00,2016-04-01 03:00:00,4.5,65.3,-1.4,1.22,953.9,0.0,2.5,0.0,1.7,74.1
1,2016-03-29 06:00:00,2016-04-01 04:00:00,4.1,80.0,-1.7,1.22,953.5,0.0,2.4,0.0,1.7,87.4
1,2016-03-29 06:00:00,2016-04-01 05:00:00,3.7,94.8,-1.9,1.22,953.2,0.0,2.4,0.0,1.7,100.7
1,2016-03-29 06:00:00,2016-04-01 06:00:00,3.2,109.6,-2.1,1.23,952.9,0.0,2.3,0.0,1.7,114.0
1,2016-03-29 06:00:00,2016-04-01 07:00:00,3.1,120.2,0.7,1.21,952.8,0.0,2.7,51.2,1.7,122.4
1,2016-03-29 06:00:00,2016-04-01 08:00:00,3.0,130.7,3.5,1.2,952.8,0.0,3.2,123.0,1.7,130.8
1,2016-03-29 06:00:00,2016-04-01 09:00:00,2.9,141.2,6.4,1.19,952.7,0.0,3.6,200.0,1.7,139.2
1,2016-03-29 06:00:00,2016-04-01 10:00:00,3.2,167.9,8.7,1.18,952.3,0.0,3.8,272.0,2.1,167.0
1,2016-03-29 06:00:00,2016-04-01 11:00:00,3.6,194.6,11.1,1.17,951.9,0.0,4.0,350.2,2.4,194.8
1,2016-03-29 06:00:00,2016-04-01 12:00:00,4.0,221.3,13.5,1.16,951.5,0.0,4.2,451.0,2.7,222.6
1,2016-03-29 06:00:00,2016-04-01 13:00:00,3.9,233.1,13.7,1.15,950.8,0.0,3.8,581.2,2.7,234.6
1,2016-03-29 06:00:00,2016-04-01 14:00:00,3.8,244.8,13.9,1.15,950.1,0.0,3.5,708.3,2.7,246.6
1,2016-03-29 06:00:00,2016-04-01 15:00:00,3.7,256.6,14.2,1.15,949.4,0.0,3.1,790.0,2.7,258.6
1,2016-03-29 06:00:00,2016-04-01 16:00:00,4.0,263.0,12.6,1.16,949.0,0.0,3.6,792.3,2.5,264.5
1,2016-03-29 06:00:00,2016-04-01 17:00:00,4.3,269.5,11.0,1.16,948.6,0.0,4.1,715.2,2.3,270.4
1,2016-03-29 06:00:00,2016-04-01 18:00:00,4.6,276.0,9.4,1.17,948.2,0.0,4.6,567.0,2.1,276.3
1,2016-03-29 06:00:00,2016-04-01 19:00:00,4.0,258.5,6.0,1.18,948.4,0.0,3.8,364.6,1.9,255.1
1,2016-03-29 06:00:00,2016-04-01 20:00:00,3.3,241.0,2.7,1.2,948.5,0.0,3.0,159.1,1.6,233.8
1,2016-03-29 06:00:00,2016-04-01 21:00:00,2.7,223.5,-0.6,1.21,948.7,0.0,2.2,10.0,1.4,212.6
1,2016-03-29 06:00:00,2016-04-01 22:00:00,3.3,207.1,0.1,1.21,948.0,0.0,2.4,0.0,1.6,196.3
