point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-26 06:00:00,2016-03-27 00:00:00,10.8,235.5,3.2,1.2,952.1,0.0,12.6,0.0,4.0,227.0
1,2016-03-26 06:00:00,2016-03-27 01:00:00,10.1,234.9,3.3,1.2,952.1,0.0,12.3,0.0,3.9,225.7
1,2016-03-26 06:00:00,2016-03-27 02:00:00,9.5,234.3,3.4,1.2,952.1,0.0,12.1,0.0,3.7,224.3
1,2016-03-26 06:00:00,2016-03-27 03:00:00,8.9,233.7,3.5,1.2,952.1,0.0,11.8,0.0,3.6,222.9
1,2016-03-26 06:00:00,2016-03-27 04:00:00,9.0,235.9,3.6,1.2,952.2,0.0,11.6,0.0,3.6,225.8
1,2016-03-26 06:00:00,2016-03-27 05:00:00,9.1,238.1,3.8,1.2,952.3,0.0,11.3,0.0,3.7,228.6
1,2016-03-26 06:00:00,2016-03-27 06:00:00,9.2,240.3,4.0,1.2,952.5,0.0,11.1,0.0,3.7,231.4
1,2016-03-26 06:00:00,2016-03-27 07:00:00,9.5,236.1,5.0,1.19,952.4,0.0,11.2,48.8,4.4,229.4
1,2016-03-26 06:00:00,2016-03-27 08:00:00,9.9,231.9,6.0,1.19,952.3,0.0,11.2,113.0,5.1,227.4
1,2016-03-26 06:00:00,2016-03-27 09:00:00,10.2,227.7,7.1,1.18,952.2,0.0,11.3,170.0,5.8,225.4
1,2016-03-26 06:00:00,2016-03-27 10:00:00,11.0,224.6,8.0,1.18,951.9,0.0,11.8,205.9,6.4,222.5
1,2016-03-26 06:00:00,2016-03-27 11:00:00,11.8,221.5,8.9,1.18,951.7,0.0,12.4,239.9,7.0,219.6
1,2016-03-26 06:00:00,2016-03-27 12:00:00,12.5,218.4,9.9,1.17,951.4,0.0,12.9,300.0,7.5,216.6
1,2016-03-26 06:00:00,2016-03-27 13:00:00,13.6,219.8,10.2,1.17,950.6,0.0,14.1,401.5,8.1,218.3
1,2016-03-26 06:00:00,2016-03-27 14:00:00,14.8,221.2,10.6,1.17,949.8,0.0,15.4,510.3,8.8,220.0
1,2016-03-26 06:00:00,2016-03-27 15:00:00,15.9,222.6,11.0,1.16,949.0,0.0,16.6,580.0,9.4,221.6
1,2016-03-26 06:00:00,2016-03-27 16:00:00,15.9,221.8,9.7,1.17,948.4,0.0,17.2,575.1,8.9,220.2
1,2016-03-26 06:00:00,2016-03-27 17:00:00,15.9,221.1,8.5,1.17,947.8,0.0,17.9,503.5,8.4,218.7
1,2016-03-26 06:00:00,2016-03-27 18:00:00,15.8,220.3,7.2,1.18,947.1,0.0,18.5,384.0,7.9,217.3
1,2016-03-26 06:00:00,2016-03-27 19:00:00,16.2,220.8,7.4,1.18,946.7,0.0,18.6,238.2,8.1,218.1
1,2016-03-26 06:00:00,2016-03-27 20:00:00,16.5,221.3,7.6,1.17,946.2,0.0,18.8,98.5,8.3,218.8
1,2016-03-26 06:00:00,2016-03-27 21:00:00,16.8,221.8,7.7,1.17,945.8,0.0,18.9,0.0,8.4,219.6
1,2016-03-26 06:00:00,2016-03-27 22:00:00,16.6,221.6,7.9,1.17,945.5,0.0,18.8,0.0,8.4,219.5
1,2016-03-26 06:00:00,2016-03-27 23:00:00,16.4,221.3,8.0,1.17,945.2,0.0,18.7,0.0,8.3,219.4
1,2016-03-26 06:00:00,2016-03-28 00:00:00,16.2,221.0,8.1,1.17,944.9,0.0,18.6,0.0,8.3,219.3
1,2016-03-26 06:00:00,2016-03-28 01:00:00,15.1,224.3,8.5,1.17,944.8,0.0,17.6,0.0,7.7,222.0
1,2016-03-26 06:00:00,2016-03-28 02:00:00,14.0,227.6,8.9,1.17,944.6,0.0,16.6,0.0,7.1,224.8
1,2016-03-26 06:00:00,2016-03-28 03:00:00,13.0,230.9,9.2,1.17,944.5,0.0,15.6,0.0,6.6,227.5
1,2016-03-26 06:00:00,2016-03-28 04:00:00,12.4,240.8,9.5,1.16,944.6,0.0,14.6,0.0,6.2,237.7
1,2016-03-26 06:00:00,2016-03-28 05:00:00,11.8,250.6,9.7,1.16,944.6,0.0,13.7,0.0,5.8,247.9
1,2016-03-26 06:00:00,2016-03-28 06:00:00,11.2,260.4,10.0,1.16,944.7,0.0,12.7,0.0,5.4,258.1
1,2016-03-26 06:00:00,2016-03-28 07:00:00,10.7,259.6,9.8,1.16,945.4,0.0,12.5,9.9,5.1,257.6
1,2016-03-26 06:00:00,2016-03-28 08:00:00,10.3,258.7,9.6,1.17,946.1,0.0,12.4,16.6,4.8,257.1
1,2016-03-26 06:00:00,2016-03-28 09:00:00,9.8,257.9,9.5,1.17,946.8,0.0,12.2,10.0,4.5,256.6
1,2016-03-26 06:00:00,2016-03-28 10:00:00,9.6,255.4,10.2,1.16,947.2,0.0,11.5,0.0,4.8,254.4
1,2016-03-26 06:00:00,2016-03-28 11:00:00,9.4,252.9,10.9,1.16,947.5,0.0,10.9,5.8,5.1,252.3
1,2016-03-26 06:00:00,2016-03-28 12:00:00,9.1,250.4,11.6,1.16,947.9,0.0,10.2,110.0,5.3,250.2
1,2016-03-26 06:00:00,2016-03-28 13:00:00,9.5,250.3,12.4,1.16,947.8,0.0,10.6,331.9,5.7,250.2
1,2016-03-26 06:00:00,2016-03-28 14:00:00,9.8,250.3,13.2,1.15,947.7,0.0,11.0,586.4,6.0,250.1
1,2016-03-26 06:00:00,2016-03-28 15:00:00,10.2,250.2,14.1,1.15,947.6,0.0,11.4,760.0,6.4,250.1
1,2016-03-26 06:00:00,2016-03-28 16:00:00,9.2,249.0,12.8,1.15,947.6,0.0,10.6,769.2,5.5,248.6
1,2016-03-26 06:00:00,2016-03-28 17:00:00,8.3,247.7,11.5,1.16,947.6,0.0,9.7,649.4,4.5,247.2
1,2016-03-26 06:00:00,2016-03-28 18:00:00,7.3,246.5,10.2,1.17,947.6,0.0,8.9,466.0,3.6,245.8
1,2016-03-26 06:00:00,2016-03-28 19:00:00,6.7,245.2,9.2,1.17,948.0,0.0,8.8,277.7,3.1,243.4
1,2016-03-26 06:00:00,2016-03-28 20:00:00,6.2,244.0,8.3,1.17,948.3,0.0,8.7,117.1,2.6,240.9
1,2016-03-26 06:00:00,2016-03-28 21:00:00,5.6,242.8,7.4,1.18,948.6,0.0,8.6,10.0,2.1,238.4
1,2016-03-26 06:00:00,2016-03-28 22:00:00,4.9,237.1,7.6,1.18,948.1,0.0,7.0,0.0,1.8,229.4
1,2016-03-26 06:00:00,2016-03-28 23:00:00,4.2,231.5,7.8,1.18,947.5,0.0,5.5,0.0,1.5,220.3
1,2016-03-26 06:00:00,2016-03-29 00:00:00,3.5,225.8,8.1,1.17,946.9,0.0,3.9,0.0,1.3,211.3
1,2016-03-26 06:00:00,2016-03-29 01:00:00,7.0,227.3,8.7,1.17,946.4,0.0,7.6,0.0,3.0,217.1
1,2016-03-26 06:00:00,2016-03-29 02:00:00,10.5,228.9,9.4,1.17,945.8,0.0,11.4,0.0,4.8,223.0
1,2016-03-26 06:00:00,2016-03-29 03:00:00,13.9,230.4,10.1,1.16,945.2,0.0,15.1,0.0,6.6,228.9
1,2016-03-26 06:00:00,2016-03-29 04:00:00,13.4,230.7,9.9,1.16,944.9,0.0,14.8,0.0,6.4,228.6
1,2016-03-26 06:00:00,2016-03-29 05:00:00,12.9,230.9,9.7,1.16,944.6,0.0,14.4,0.0,6.2,228.4
1,2016-03-26 06:00:00,2016-03-29 06:00:00,12.3,231.2,9.5,1.16,944.3,0.0,14.1,0.0,6.0,228.2
1,2016-03-26 06:00:00,2016-03-29 07:00:00,12.4,228.7,9.5,1.16,944.4,0.0,14.4,4.1,6.1,225.7
1,2016-03-26 06:00:00,2016-03-29 08:00:00,12.4,226.2,9.6,1.16,944.4,0.0,14.6,10.3,6.1,223.2
1,2016-03-26 06:00:00,2016-03-29 09:00:00,12.4,223.7,9.7,1.16,944.5,0.0,14.9,20.0,6.2,220.7
1,2016-03-26 06:00:00,2016-03-29 10:00:00,13.1,218.2,9.9,1.16,944.0,0.0,16.0,33.3,6.6,216.0
1,2016-03-26 06:00:00,2016-03-29 11:00:00,13.9,212.8,10.2,1.16,943.4,0.0,17.0,45.3,7.0,211.3
1,2016-03-26 06:00:00,2016-03-29 12:00:00,14.7,207.4,10.5,1.16,942.9,0.0,18.1,50.0,7.4,206.6
1,2016-03-26 06:00:00,2016-03-29 13:00:00,11.9,235.0,9.6,1.16,943.0,0.0,14.4,43.5,6.0,233.8
1,2016-03-26 06:00:00,2016-03-29 14:00:00,9.0,262.5,8.8,1.17,943.1,0.0,10.6,31.0,4.6,261.1
1,2016-03-26 06:00:00,2016-03-29 15:00:00,6.2,290.1,8.0,1.17,943.2,0.0,6.9,20.0,3.3,288.3
1,2016-03-26 06:00:00,2016-03-29 16:00:00,5.2,292.0,7.4,1.17,943.8,0.0,6.0,16.0,2.7,289.6
1,2016-03-26 06:00:00,2016-03-29 17:00:00,4.2,293.9,6.8,1.18,944.4,0.0,5.0,16.3,2.2,290.9
1,2016-03-26 06:00:00,2016-03-29 18:00:00,3.2,295.8,6.2,1.18,945.0,0.0,4.1,16.0,1.7,292.2
1,2016-03-26 06:00:00,2016-03-29 19:00:00,2.9,275.0,6.1,1.18,945.4,0.0,3.5,11.8,1.5,270.4
1,2016-03-26 06:00:00,2016-03-29 20:00:00,2.6,254.2,6.1,1.18,945.8,0.0,3.0,5.4,1.3,248.6
1,2016-03-26 06:00:00,2016-03-29 21:00:00,2.3,233.4,6.0,1.18,946.2,0.0,2.4,0.0,1.2,226.7
1,2016-03-26 06:00:00,2016-03-29 22:00:00,2.5,246.1,5.8,1.18,946.1,0.0,2.6,0.0,1.2,240.0
1,2016-03-26 06:00:00,2016-03-29 23:00:00,2.6,258.9,5.6,1.18,945.9,0.0,2.9,0.0,1.3,253.3
1,2016-03-26 06:00:00,2016-03-30 00:00:00,2.7,271.7,5.4,1.18,945.8,0.0,3.1,0.0,1.3,266.5
1,2016-03-26 06:00:00,2016-03-30 01:00:00,2.7,263.2,4.9,1.18,945.4,0.0,2.6,0.0,1.3,257.1
1,2016-03-26 06:00:00,2016-03-30 02:00:00,2.6,254.8,4.4,1.19,945.1,0.0,2.2,0.0,1.3,247.7
1,2016-03-26 06:00:00,2016-03-30 03:00:00,2.5,246.3,3.9,1.19,944.8,0.0,1.7,0.0,1.2,238.2
1,2016-03-26 06:00:00,2016-03-30 04:00:00,2.9,256.7,3.9,1.19,944.7,0.0,2.7,0.0,1.3,250.4
1,2016-03-26 06:00:00,2016-03-30 05:00:00,3.3,267.0,3.9,1.19,944.7,0.0,3.6,0.0,1.4,262.5
1,2016-03-26 06:00:00,2016-03-30 06:00:00,3.7,277.4,3.9,1.19,944.7,0.0,4.6,0.0,1.5,274.6
1,2016-03-26 06:00:00,2016-03-30 07:00:00,3.0,284.6,4.4,1.19,945.0,0.0,3.7,11.2,1.3,281.2
1,2016-03-26 06:00:00,2016-03-30 08:00:00,2.2,291.8,4.9,1.18,945.3,0.0,2.7,28.6,1.1,287.7
1,2016-03-26 06:00:00,2016-03-30 09:00:00,1.4,299.1,5.5,1.18,945.6,0.0,1.8,50.0,0.9,294.3
1,2016-03-26 06:00:00,2016-03-30 10:00:00,2.1,308.3,5.7,1.18,945.9,0.0,2.4,75.0,1.4,304.9
1,2016-03-26 06:00:00,2016-03-30 11:00:00,2.8,317.5,5.9,1.18,946.2,0.0,3.0,109.2,1.9,315.5
1,2016-03-26 06:00:00,2016-03-30 12:00:00,3.5,326.8,6.1,1.18,946.5,0.0,3.6,160.0,2.3,326.0
1,2016-03-26 06:00:00,2016-03-30 13:00:00,4.1,327.2,6.4,1.18,946.2,0.0,4.1,229.7,2.7,326.3
1,2016-03-26 06:00:00,2016-03-30 14:00:00,4.6,327.6,6.7,1.18,945.9,0.0,4.5,300.6,3.0,326.5
1,2016-03-26 06:00:00,2016-03-30 15:00:00,5.1,328.0,7.1,1.18,945.6,0.0,5.0,350.0,3.3,326.7
1,2016-03-26 06:00:00,2016-03-30 16:00:00,5.4,334.5,6.5,1.18,945.9,0.0,5.3,359.7,3.1,333.5
1,2016-03-26 06:00:00,2016-03-30 17:00:00,5.6,341.1,6.0,1.18,946.1,0.0,5.6,329.8,3.0,340.2
1,2016-03-26 06:00:00,2016-03-30 18:00:00,5.9,347.7,5.5,1.18,946.4,0.0,5.9,265.0,2.8,346.9
1,2016-03-26 06:00:00,2016-03-30 19:00:00,5.6,232.5,4.8,1.19,946.9,0.0,6.4,173.8,2.5,349.6
1,2016-03-26 06:00:00,2016-03-30 20:00:00,5.3,117.3,4.1,1.19,947.4,0.0,7.0,79.7,2.2,352.2
1,2016-03-26 06:00:00,2016-03-30 21:00:00,5.0,2.2,3.5,1.19,947.9,0.0,7.5,10.0,1.9,354.9
1,2016-03-26 06:00:00,2016-03-30 22:00:00,5.4,119.3,2.7,1.2,947.9,0.0,8.1,0.0,2.0,351.5
1,2016-03-26 06:00:00,2016-03-30 23:00:00,5.8,236.3,1.9,1.2,948.0,0.0,8.7,0.0,2.1,348.0
1,2016-03-26 06:00:00,2016-03-31 00:00:00,6.3,353.4,1.2,1.2,948.1,0.0,9.3,0.0,2.3,344.6
1,2016-03-26 06:00:00,2016-03-31 01:00:00,6.1,354.0,0.9,1.21,948.3,0.0,9.2,0.0,2.2,343.7
1,2016-03-26 06:00:00,2016-03-31 02:00:00,6.0,354.7,0.7,1.21,948.6,0.0,9.2,0.0,2.1,342.9
1,2016-03-26 06:00:00,2016-03-31 03:00:00,5.8,355.3,0.5,1.21,948.8,0.0,9.1,0.0,2.0,342.0
1,2016-03-26 06:00:00,2016-03-31 04:00:00,5.8,356.1,0.4,1.21,949.2,0.0,9.1,0.0,2.0,343.7
1,2016-03-26 06:00:00,2016-03-31 05:00:00,5.8,356.9,0.3,1.21,949.7,0.0,9.2,0.0,2.0,345.4
1,2016-03-26 06:00:00,2016-03-31 06:00:00,5.8,357.7,0.2,1.21,950.1,0.0,9.2,0.0,2.0,347.1
1,2016-03-26 06:00:00,2016-03-31 07:00:00,6.3,242.9,2.4,1.2,950.7,0.0,9.0,47.6,2.8,235.3
1,2016-03-26 06:00:00,2016-03-31 08:00:00,6.7,128.0,4.5,1.19,951.3,0.0,8.8,115.8,3.6,123.5
1,2016-03-26 06:00:00,2016-03-31 09:00:00,7.1,13.1,6.6,1.19,951.8,0.0,8.6,190.0,4.4,11.7
