point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-19 06:00:00,2016-03-20 00:00:00,5.3,67.6,3.7,1.19,947.2,0.0,5.6,0.0,1.9,68.3
1,2016-03-19 06:00:00,2016-03-20 01:00:00,5.1,69.1,4.2,1.19,947.0,0.0,5.8,0.0,2.0,69.5
1,2016-03-19 06:00:00,2016-03-20 02:00:00,4.9,70.6,4.7,1.19,946.8,0.0,6.1,0.0,2.0,70.7
1,2016-03-19 06:00:00,2016-03-20 03:00:00,4.8,72.1,5.2,1.18,946.6,0.0,6.3,0.0,2.0,71.9
1,2016-03-19 06:00:00,2016-03-20 04:00:00,4.9,67.8,5.4,1.18,946.8,0.0,6.6,0.0,2.0,66.2
1,2016-03-19 06:00:00,2016-03-20 05:00:00,5.1,63.4,5.5,1.18,946.9,0.0,6.9,0.0,2.1,60.5
1,2016-03-19 06:00:00,2016-03-20 06:00:00,5.2,59.0,5.7,1.18,947.1,0.0,7.2,0.0,2.1,54.8
1,2016-03-19 06:00:00,2016-03-20 07:00:00,4.8,58.6,6.4,1.18,947.3,0.0,6.8,24.8,2.2,55.2
1,2016-03-19 06:00:00,2016-03-20 08:00:00,4.5,58.3,7.1,1.18,947.6,0.0,6.3,57.9,2.3,55.6
1,2016-03-19 06:00:00,2016-03-20 09:00:00,4.1,57.9,7.9,1.18,947.8,0.0,5.9,90.0,2.4,56.0
1,2016-03-19 06:00:00,2016-03-20 10:00:00,4.5,51.9,8.1,1.17,948.0,0.0,6.1,113.3,2.6,49.5
1,2016-03-19 06:00:00,2016-03-20 11:00:00,5.0,45.9,8.3,1.17,948.3,0.0,6.3,126.3,2.9,43.0
1,2016-03-19 06:00:00,2016-03-20 12:00:00,5.4,39.9,8.6,1.17,948.5,0.0,6.5,129.0,3.1,36.6
1,2016-03-19 06:00:00,2016-03-20 13:00:00,5.8,37.3,8.5,1.17,948.3,0.0,7.0,122.6,3.3,34.3
1,2016-03-19 06:00:00,2016-03-20 14:00:00,6.1,34.8,8.4,1.17,948.2,0.0,7.4,113.7,3.4,32.0
1,2016-03-19 06:00:00,2016-03-20 15:00:00,6.4,32.2,8.2,1.17,948.0,0.0,7.9,110.0,3.6,29.7
1,2016-03-19 06:00:00,2016-03-20 16:00:00,6.7,33.1,8.0,1.17,947.8,0.0,8.3,115.7,3.6,30.4
1,2016-03-19 06:00:00,2016-03-20 17:00:00,6.9,33.9,7.7,1.18,947.6,0.0,8.8,121.1,3.6,31.1
1,2016-03-19 06:00:00,2016-03-20 18:00:00,7.2,34.7,7.5,1.18,947.5,0.0,9.2,113.0,3.6,31.8
1,2016-03-19 06:00:00,2016-03-20 19:00:00,7.3,37.3,7.2,1.18,947.8,0.0,9.3,83.1,3.5,33.8
1,2016-03-19 06:00:00,2016-03-20 20:00:00,7.4,39.8,6.9,1.18,948.2,0.0,9.5,43.1,3.3,35.8
1,2016-03-19 06:00:00,2016-03-20 21:00:00,7.4,42.4,6.6,1.18,948.5,0.0,9.6,10.0,3.2,37.8
1,2016-03-19 06:00:00,2016-03-20 22:00:00,7.5,43.6,6.5,1.18,948.5,0.0,9.6,0.0,3.2,38.8
1,2016-03-19 06:00:00,2016-03-20 23:00:00,7.6,44.7,6.4,1.18,948.5,0.0,9.7,0.0,3.2,39.8
1,2016-03-19 06:00:00,2016-03-21 00:00:00,7.6,45.8,6.4,1.18,948.6,0.0,9.7,0.0,3.2,40.8
1,2016-03-19 06:00:00,2016-03-21 01:00:00,7.6,44.8,6.1,1.18,948.3,0.0,9.8,0.0,3.2,39.8
1,2016-03-19 06:00:00,2016-03-21 02:00:00,7.6,43.8,5.9,1.18,948.0,0.0,9.9,0.0,3.2,38.7
1,2016-03-19 06:00:00,2016-03-21 03:00:00,7.6,42.8,5.7,1.18,947.8,0.0,10.0,0.0,3.2,37.7
1,2016-03-19 06:00:00,2016-03-21 04:00:00,6.5,46.7,5.5,1.18,947.6,0.0,8.4,0.0,2.7,43.9
1,2016-03-19 06:00:00,2016-03-21 05:00:00,5.4,50.7,5.3,1.19,947.5,0.0,6.9,0.0,2.2,50.1
1,2016-03-19 06:00:00,2016-03-21 06:00:00,4.2,54.7,5.1,1.19,947.3,0.0,5.3,0.0,1.7,56.3
1,2016-03-19 06:00:00,2016-03-21 07:00:00,4.5,59.9,6.0,1.18,947.6,0.0,5.9,19.9,2.1,60.6
1,2016-03-19 06:00:00,2016-03-21 08:00:00,4.8,65.1,6.9,1.18,947.9,0.0,6.4,53.3,2.6,65.0
