point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-14 06:00:00,2016-03-15 00:00:00,4.3,133.4,2.0,1.21,951.5,0.2,2.8,0.0,2.1,125.5
1,2016-03-14 06:00:00,2016-03-15 01:00:00,4.7,134.5,1.7,1.21,951.4,0.2,2.9,0.0,2.1,125.7
1,2016-03-14 06:00:00,2016-03-15 02:00:00,5.1,135.6,1.4,1.21,951.4,0.2,2.9,0.0,2.2,125.9
1,2016-03-14 06:00:00,2016-03-15 03:00:00,5.5,136.8,1.1,1.21,951.4,0.2,3.0,0.0,2.3,126.1
1,2016-03-14 06:00:00,2016-03-15 04:00:00,5.3,137.8,0.9,1.21,951.5,0.2,2.9,0.0,2.3,127.7
1,2016-03-14 06:00:00,2016-03-15 05:00:00,5.0,138.8,0.7,1.21,951.6,0.2,2.9,0.0,2.2,129.2
1,2016-03-14 06:00:00,2016-03-15 06:00:00,4.8,139.8,0.5,1.21,951.7,0.2,2.8,0.0,2.1,130.8
1,2016-03-14 06:00:00,2016-03-15 07:00:00,4.5,135.4,2.6,1.2,952.0,0.2,3.7,24.8,2.2,127.9
1,2016-03-14 06:00:00,2016-03-15 08:00:00,4.2,131.0,4.8,1.19,952.3,0.2,4.5,64.8,2.2,124.9
1,2016-03-14 06:00:00,2016-03-15 09:00:00,3.9,126.6,7.0,1.18,952.6,0.2,5.4,120.0,2.3,122.0
1,2016-03-14 06:00:00,2016-03-15 10:00:00,3.9,136.0,8.8,1.18,952.8,0.2,5.1,187.7,2.3,133.3
1,2016-03-14 06:00:00,2016-03-15 11:00:00,3.9,145.5,10.6,1.17,953.0,0.2,4.7,256.2,2.4,144.5
1,2016-03-14 06:00:00,2016-03-15 12:00:00,3.8,155.0,12.5,1.16,953.3,0.2,4.4,311.0,2.5,155.8
1,2016-03-14 06:00:00,2016-03-15 13:00:00,3.4,170.2,12.2,1.16,953.3,0.2,3.7,341.3,2.2,172.4
1,2016-03-14 06:00:00,2016-03-15 14:00:00,2.9,185.3,12.0,1.17,953.4,0.2,3.1,349.1,1.9,189.0
1,2016-03-14 06:00:00,2016-03-15 15:00:00,2.4,200.4,11.7,1.17,953.4,0.2,2.4,340.0,1.6,205.6
1,2016-03-14 06:00:00,2016-03-15 16:00:00,2.4,240.9,10.2,1.17,953.5,0.2,2.2,317.6,1.4,242.3
1,2016-03-14 06:00:00,2016-03-15 17:00:00,2.4,281.5,8.7,1.18,953.5,0.2,1.9,279.2,1.3,279.0
1,2016-03-14 06:00:00,2016-03-15 18:00:00,2.3,322.0,7.2,1.19,953.5,0.2,1.7,220.0,1.2,315.7
1,2016-03-14 06:00:00,2016-03-15 19:00:00,2.5,233.9,5.2,1.19,953.8,0.2,1.9,140.3,1.2,229.5
1,2016-03-14 06:00:00,2016-03-15 20:00:00,2.8,145.8,3.3,1.2,954.1,0.2,2.0,59.0,1.3,143.2
1,2016-03-14 06:00:00,2016-03-15 21:00:00,3.0,57.7,1.4,1.21,954.4,0.2,2.2,0.0,1.4,57.0
1,2016-03-14 06:00:00,2016-03-15 22:00:00,3.0,62.8,1.0,1.21,954.5,0.2,2.2,0.0,1.4,63.0
1,2016-03-14 06:00:00,2016-03-15 23:00:00,3.0,68.0,0.6,1.21,954.6,0.2,2.3,0.0,1.5,69.0
1,2016-03-14 06:00:00,2016-03-16 00:00:00,3.0,73.2,0.2,1.22,954.7,0.2,2.3,0.0,1.5,74.9
1,2016-03-14 06:00:00,2016-03-16 01:00:00,3.0,74.6,0.1,1.22,954.7,0.2,2.3,0.0,1.5,76.6
1,2016-03-14 06:00:00,2016-03-16 02:00:00,3.1,76.1,-0.1,1.22,954.6,0.2,2.4,0.0,1.6,78.2
1,2016-03-14 06:00:00,2016-03-16 03:00:00,3.2,77.5,-0.3,1.22,954.6,0.2,2.4,0.0,1.6,79.8
1,2016-03-14 06:00:00,2016-03-16 04:00:00,3.2,78.4,-0.4,1.22,954.5,0.2,2.4,0.0,1.6,80.4
1,2016-03-14 06:00:00,2016-03-16 05:00:00,3.3,79.2,-0.6,1.22,954.5,0.2,2.4,0.0,1.6,81.0
1,2016-03-14 06:00:00,2016-03-16 06:00:00,3.3,80.1,-0.8,1.22,954.4,0.2,2.4,0.0,1.6,81.6
1,2016-03-14 06:00:00,2016-03-16 07:00:00,3.3,77.5,1.6,1.21,954.6,0.2,2.9,29.7,1.7,77.9
1,2016-03-14 06:00:00,2016-03-16 08:00:00,3.2,74.9,4.1,1.2,954.9,0.2,3.5,74.9,1.7,74.2
1,2016-03-14 06:00:00,2016-03-16 09:00:00,3.2,72.3,6.6,1.19,955.1,0.2,4.0,130.0,1.8,70.6
1,2016-03-14 06:00:00,2016-03-16 10:00:00,3.5,63.4,8.9,1.18,955.1,0.2,4.2,192.2,2.1,61.3
1,2016-03-14 06:00:00,2016-03-16 11:00:00,3.8,54.4,11.3,1.17,955.0,0.2,4.4,270.0,2.5,52.0
1,2016-03-14 06:00:00,2016-03-16 12:00:00,4.2,45.5,13.7,1.16,954.9,0.2,4.6,375.0,2.8,42.7
1,2016-03-14 06:00:00,2016-03-16 13:00:00,4.5,42.1,13.9,1.16,954.6,0.2,4.7,509.7,3.1,39.6
1,2016-03-14 06:00:00,2016-03-16 14:00:00,4.8,38.7,14.1,1.16,954.3,0.2,4.7,641.8,3.3,36.5
1,2016-03-14 06:00:00,2016-03-16 15:00:00,5.2,35.3,14.4,1.16,953.9,0.2,4.8,730.0,3.6,33.3
1,2016-03-14 06:00:00,2016-03-16 16:00:00,5.4,34.3,12.5,1.16,953.8,0.2,5.3,741.3,3.2,31.8
1,2016-03-14 06:00:00,2016-03-16 17:00:00,5.6,33.3,10.6,1.17,953.7,0.2,5.9,675.2,2.9,30.3
1,2016-03-14 06:00:00,2016-03-16 18:00:00,5.9,32.3,8.7,1.18,953.6,0.2,6.4,539.0,2.5,28.8
1,2016-03-14 06:00:00,2016-03-16 19:00:00,6.1,42.9,6.6,1.19,953.8,0.2,7.1,348.6,2.4,40.8
