point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-04-10 06:00:00,2016-04-11 00:00:00,4.5,169.3,1.9,1.18,934.6,0.1,4.7,0.0,1.8,161.6
1,2016-04-10 06:00:00,2016-04-11 01:00:00,4.7,178.6,1.8,1.18,934.4,0.1,4.9,0.0,1.9,170.2
1,2016-04-10 06:00:00,2016-04-11 02:00:00,4.9,187.8,1.7,1.18,934.3,0.1,5.1,0.0,2.0,178.9
1,2016-04-10 06:00:00,2016-04-11 03:00:00,5.1,197.1,1.6,1.18,934.1,0.1,5.3,0.0,2.0,187.6
1,2016-04-10 06:00:00,2016-04-11 04:00:00,5.5,191.3,1.0,1.19,934.6,0.1,6.2,0.0,2.2,179.8
1,2016-04-10 06:00:00,2016-04-11 05:00:00,5.9,185.5,0.4,1.19,935.1,0.1,7.0,0.0,2.4,172.1
1,2016-04-10 06:00:00,2016-04-11 06:00:00,6.3,179.6,-0.1,1.19,935.6,0.1,7.9,0.0,2.6,164.4
1,2016-04-10 06:00:00,2016-04-11 07:00:00,7.3,178.9,1.8,1.19,935.9,0.1,8.9,65.9,3.6,168.0
1,2016-04-10 06:00:00,2016-04-11 08:00:00,8.4,178.1,3.7,1.18,936.3,0.1,10.0,154.4,4.7,171.6
1,2016-04-10 06:00:00,2016-04-11 09:00:00,9.4,177.3,5.6,1.17,936.6,0.1,11.0,240.0,5.8,175.2
1,2016-04-10 06:00:00,2016-04-11 10:00:00,9.8,181.4,7.0,1.17,936.7,0.1,11.5,304.4,6.2,179.6
1,2016-04-10 06:00:00,2016-04-11 11:00:00,10.3,185.4,8.5,1.16,936.9,0.1,12.0,358.8,6.5,184.0
1,2016-04-10 06:00:00,2016-04-11 12:00:00,10.7,189.5,10.0,1.15,937.0,0.1,12.5,422.0,6.9,188.4
1,2016-04-10 06:00:00,2016-04-11 13:00:00,10.8,190.2,10.0,1.15,936.9,0.1,12.5,504.9,6.9,189.5
1,2016-04-10 06:00:00,2016-04-11 14:00:00,10.8,190.9,10.1,1.15,936.8,0.1,12.4,587.0,6.8,190.5
1,2016-04-10 06:00:00,2016-04-11 15:00:00,10.9,191.7,10.2,1.15,936.7,0.1,12.4,640.0,6.8,191.6
1,2016-04-10 06:00:00,2016-04-11 16:00:00,9.7,192.2,9.0,1.16,936.8,0.1,11.6,640.4,5.5,190.3
1,2016-04-10 06:00:00,2016-04-11 17:00:00,8.5,192.7,7.8,1.16,936.8,0.1,10.8,583.5,4.2,189.1
1,2016-04-10 06:00:00,2016-04-11 18:00:00,7.4,193.2,6.7,1.17,936.9,0.1,10.0,469.0,2.9,187.8
