point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-28 06:00:00,2016-03-29 00:00:00,4.5,206.2,8.0,1.18,948.2,0.0,7.5,0.0,1.9,194.9
1,2016-03-28 06:00:00,2016-03-29 01:00:00,4.6,206.2,8.1,1.17,947.7,0.0,8.0,0.0,1.9,194.5
1,2016-03-28 06:00:00,2016-03-29 02:00:00,4.7,206.1,8.3,1.17,947.2,0.0,8.6,0.0,1.9,194.0
1,2016-03-28 06:00:00,2016-03-29 03:00:00,4.7,206.1,8.5,1.17,946.7,0.0,9.1,0.0,1.9,193.5
1,2016-03-28 06:00:00,2016-03-29 04:00:00,7.2,211.8,8.8,1.17,946.5,0.0,10.6,0.0,3.2,202.6
1,2016-03-28 06:00:00,2016-03-29 05:00:00,9.7,217.6,9.1,1.17,946.3,0.0,12.1,0.0,4.5,211.6
1,2016-03-28 06:00:00,2016-03-29 06:00:00,12.1,223.4,9.4,1.17,946.1,0.0,13.6,0.0,5.8,220.6
1,2016-03-28 06:00:00,2016-03-29 07:00:00,12.0,222.1,9.4,1.17,946.2,0.0,13.7,5.4,5.8,219.1
1,2016-03-28 06:00:00,2016-03-29 08:00:00,11.9,220.9,9.4,1.17,946.4,0.0,13.7,9.6,5.7,217.7
1,2016-03-28 06:00:00,2016-03-29 09:00:00,11.7,219.6,9.4,1.17,946.5,0.0,13.8,10.0,5.7,216.2
1,2016-03-28 06:00:00,2016-03-29 10:00:00,11.8,217.9,9.5,1.17,946.7,0.0,13.9,6.5,5.6,214.6
1,2016-03-28 06:00:00,2016-03-29 11:00:00,11.9,216.1,9.6,1.17,946.8,0.0,13.9,9.0,5.5,213.0
1,2016-03-28 06:00:00,2016-03-29 12:00:00,12.0,214.3,9.7,1.17,947.0,0.0,14.0,30.0,5.5,211.3
1,2016-03-28 06:00:00,2016-03-29 13:00:00,11.7,217.6,9.7,1.17,946.8,0.0,13.9,75.8,5.5,216.0
1,2016-03-28 06:00:00,2016-03-29 14:00:00,11.3,221.0,9.7,1.17,946.6,0.0,13.9,127.5,5.4,220.7
1,2016-03-28 06:00:00,2016-03-29 15:00:00,11.0,224.3,9.7,1.17,946.4,0.0,13.8,160.0,5.4,225.4
1,2016-03-28 06:00:00,2016-03-29 16:00:00,8.4,248.0,9.4,1.17,946.3,0.0,10.3,155.4,4.1,248.4
1,2016-03-28 06:00:00,2016-03-29 17:00:00,5.7,271.7,9.0,1.17,946.3,0.0,6.9,123.6,2.8,271.4
1,2016-03-28 06:00:00,2016-03-29 18:00:00,3.1,295.3,8.6,1.17,946.3,0.0,3.4,82.0,1.4,294.4
1,2016-03-28 06:00:00,2016-03-29 19:00:00,2.9,309.7,8.2,1.17,946.5,0.0,3.1,45.0,1.4,308.4
1,2016-03-28 06:00:00,2016-03-29 20:00:00,2.8,324.0,7.8,1.17,946.8,0.0,2.9,17.1,1.4,322.4
1,2016-03-28 06:00:00,2016-03-29 21:00:00,2.6,338.4,7.5,1.18,947.0,0.0,2.6,0.0,1.4,336.3
1,2016-03-28 06:00:00,2016-03-29 22:00:00,2.0,251.2,7.4,1.18,946.6,0.0,1.9,0.0,1.1,236.4
1,2016-03-28 06:00:00,2016-03-29 23:00:00,1.4,164.0,7.3,1.18,946.2,0.0,1.3,0.0,0.8,136.5
1,2016-03-28 06:00:00,2016-03-30 00:00:00,0.8,76.8,7.2,1.18,945.8,0.0,0.6,0.0,0.5,36.6
1,2016-03-28 06:00:00,2016-03-30 01:00:00,2.3,104.7,7.1,1.17,945.0,0.0,3.9,0.0,0.9,73.8
1,2016-03-28 06:00:00,2016-03-30 02:00:00,3.7,132.7,7.1,1.17,944.2,0.0,7.1,0.0,1.4,110.9
1,2016-03-28 06:00:00,2016-03-30 03:00:00,5.1,160.6,7.1,1.17,943.4,0.0,10.4,0.0,1.8,148.1
1,2016-03-28 06:00:00,2016-03-30 04:00:00,5.3,164.2,6.8,1.17,942.8,0.0,10.4,0.0,1.7,154.8
1,2016-03-28 06:00:00,2016-03-30 05:00:00,5.5,167.8,6.5,1.17,942.2,0.0,10.4,0.0,1.7,161.5
1,2016-03-28 06:00:00,2016-03-30 06:00:00,5.6,171.4,6.2,1.17,941.6,0.0,10.4,0.0,1.6,168.2
1,2016-03-28 06:00:00,2016-03-30 07:00:00,5.0,165.2,6.6,1.17,941.7,0.0,9.2,2.5,1.5,159.1
1,2016-03-28 06:00:00,2016-03-30 08:00:00,4.3,159.0,7.0,1.17,941.7,0.0,8.0,8.5,1.4,150.1
1,2016-03-28 06:00:00,2016-03-30 09:00:00,3.6,152.8,7.4,1.17,941.8,0.0,6.8,20.0,1.4,141.0
1,2016-03-28 06:00:00,2016-03-30 10:00:00,3.3,209.7,7.5,1.17,941.7,0.0,5.4,37.6,1.5,201.0
1,2016-03-28 06:00:00,2016-03-30 11:00:00,3.1,266.5,7.7,1.17,941.6,0.0,4.1,54.7,1.7,260.9
1,2016-03-28 06:00:00,2016-03-30 12:00:00,2.8,323.4,7.9,1.17,941.4,0.0,2.7,63.0,1.9,320.9
1,2016-03-28 06:00:00,2016-03-30 13:00:00,5.1,217.5,6.5,1.17,941.4,0.0,6.0,57.2,3.0,214.8
