point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-16 06:00:00,2016-03-17 00:00:00,3.4,68.7,-0.1,1.22,954.1,1.0,2.3,0.0,1.6,71.7
1,2016-03-16 06:00:00,2016-03-17 01:00:00,3.3,72.4,-0.3,1.22,953.7,1.0,2.3,0.0,1.5,75.0
1,2016-03-16 06:00:00,2016-03-17 02:00:00,3.2,76.0,-0.4,1.22,953.3,1.0,2.2,0.0,1.5,78.3
1,2016-03-16 06:00:00,2016-03-17 03:00:00,3.1,79.7,-0.5,1.22,952.9,1.0,2.2,0.0,1.5,81.5
1,2016-03-16 06:00:00,2016-03-17 04:00:00,3.2,74.4,-0.5,1.22,952.8,1.0,2.3,0.0,1.6,76.5
1,2016-03-16 06:00:00,2016-03-17 05:00:00,3.3,69.2,-0.4,1.22,952.7,1.0,2.3,0.0,1.6,71.4
1,2016-03-16 06:00:00,2016-03-17 06:00:00,3.5,63.9,-0.3,1.22,952.7,1.0,2.4,0.0,1.7,66.3
1,2016-03-16 06:00:00,2016-03-17 07:00:00,3.8,67.8,1.8,1.21,952.7,1.0,3.5,28.8,2.0,69.6
1,2016-03-16 06:00:00,2016-03-17 08:00:00,4.1,71.7,4.0,1.2,952.7,1.0,4.7,70.7,2.3,72.9
1,2016-03-16 06:00:00,2016-03-17 09:00:00,4.4,75.6,6.2,1.19,952.7,1.0,5.8,120.0,2.6,76.2
1,2016-03-16 06:00:00,2016-03-17 10:00:00,3.9,70.1,8.2,1.18,952.5,1.0,4.7,174.2,2.4,69.6
1,2016-03-16 06:00:00,2016-03-17 11:00:00,3.4,64.6,10.2,1.17,952.4,1.0,3.6,243.9,2.3,63.0
1,2016-03-16 06:00:00,2016-03-17 12:00:00,2.9,59.1,12.2,1.16,952.2,1.0,2.5,343.0,2.1,56.4
1,2016-03-16 06:00:00,2016-03-17 13:00:00,2.8,42.7,12.6,1.16,951.8,1.0,2.1,475.9,2.0,40.8
1,2016-03-16 06:00:00,2016-03-17 14:00:00,2.6,26.3,12.9,1.16,951.4,1.0,1.8,609.2,2.0,25.2
1,2016-03-16 06:00:00,2016-03-17 15:00:00,2.4,9.9,13.2,1.16,951.0,1.0,1.4,700.0,1.9,9.7
1,2016-03-16 06:00:00,2016-03-17 16:00:00,3.7,21.6,11.4,1.16,950.9,1.0,3.1,714.1,2.2,20.1
1,2016-03-16 06:00:00,2016-03-17 17:00:00,4.9,33.4,9.6,1.17,950.7,1.0,4.9,651.3,2.5,30.6
1,2016-03-16 06:00:00,2016-03-17 18:00:00,6.1,45.1,7.9,1.18,950.5,1.0,6.6,520.0,2.8,41.0
1,2016-03-16 06:00:00,2016-03-17 19:00:00,5.8,54.7,6.1,1.19,950.9,1.0,6.7,336.4,2.6,51.6
1,2016-03-16 06:00:00,2016-03-17 20:00:00,5.6,64.4,4.4,1.19,951.3,1.0,6.8,147.9,2.4,62.1
1,2016-03-16 06:00:00,2016-03-17 21:00:00,5.3,74.0,2.7,1.2,951.7,1.0,6.9,10.0,2.1,72.7
1,2016-03-16 06:00:00,2016-03-17 22:00:00,4.6,80.1,1.8,1.21,951.6,1.0,5.3,0.0,2.0,76.7
1,2016-03-16 06:00:00,2016-03-17 23:00:00,3.8,86.3,0.9,1.21,951.4,1.0,3.8,0.0,1.8,80.7
1,2016-03-16 06:00:00,2016-03-18 00:00:00,3.0,92.5,0.0,1.21,951.2,1.0,2.2,0.0,1.6,84.7
1,2016-03-16 06:00:00,2016-03-18 01:00:00,2.8,94.3,-0.3,1.21,951.0,1.0,2.2,0.0,1.6,85.9
1,2016-03-16 06:00:00,2016-03-18 02:00:00,2.7,96.2,-0.6,1.22,950.7,1.0,2.1,0.0,1.6,87.0
1,2016-03-16 06:00:00,2016-03-18 03:00:00,2.5,98.0,-0.8,1.22,950.4,1.0,2.1,0.0,1.6,88.2
1,2016-03-16 06:00:00,2016-03-18 04:00:00,2.7,101.4,-0.6,1.21,950.1,1.0,2.1,0.0,1.6,91.6
1,2016-03-16 06:00:00,2016-03-18 05:00:00,2.9,104.7,-0.3,1.21,949.7,1.0,2.1,0.0,1.6,95.0
1,2016-03-16 06:00:00,2016-03-18 06:00:00,3.1,108.1,0.0,1.21,949.4,1.0,2.1,0.0,1.6,98.4
1,2016-03-16 06:00:00,2016-03-18 07:00:00,3.2,107.0,1.1,1.21,949.5,1.0,2.3,2.2,1.6,98.0
1,2016-03-16 06:00:00,2016-03-18 08:00:00,3.3,106.0,2.2,1.2,949.6,1.0,2.6,4.9,1.7,97.6
1,2016-03-16 06:00:00,2016-03-18 09:00:00,3.4,104.9,3.4,1.2,949.8,1.0,2.8,10.0,1.7,97.2
1,2016-03-16 06:00:00,2016-03-18 10:00:00,4.1,105.5,4.8,1.19,949.3,1.0,4.2,20.3,2.2,99.0
1,2016-03-16 06:00:00,2016-03-18 11:00:00,4.8,106.1,6.2,1.18,948.9,1.0,5.6,42.9,2.7,100.8
1,2016-03-16 06:00:00,2016-03-18 12:00:00,5.5,106.7,7.7,1.18,948.4,1.0,7.0,86.0,3.2,102.5
1,2016-03-16 06:00:00,2016-03-18 13:00:00,5.3,109.7,7.2,1.18,948.1,1.0,6.6,151.9,3.0,103.8
1,2016-03-16 06:00:00,2016-03-18 14:00:00,5.2,112.7,6.8,1.18,947.7,1.0,6.2,219.1,2.7,105.1
1,2016-03-16 06:00:00,2016-03-18 15:00:00,5.0,115.8,6.4,1.18,947.3,1.0,5.8,260.0,2.5,106.3
1,2016-03-16 06:00:00,2016-03-18 16:00:00,5.2,118.4,6.4,1.18,947.0,1.0,6.1,254.7,2.5,110.7
