point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-02-28 06:00:00,2016-02-29 00:00:00,6.0,18.0,3.7,1.2,955.6,0.0,8.9,0.0,2.2,12.0
1,2016-02-28 06:00:00,2016-02-29 01:00:00,5.8,16.6,2.7,1.21,956.0,0.0,7.3,0.0,2.1,11.1
1,2016-02-28 06:00:00,2016-02-29 02:00:00,5.6,15.3,1.6,1.21,956.3,0.0,5.8,0.0,2.0,10.2
1,2016-02-28 06:00:00,2016-02-29 03:00:00,5.4,13.9,0.6,1.22,956.7,0.0,4.2,0.0,1.9,9.3
1,2016-02-28 06:00:00,2016-02-29 04:00:00,5.9,17.1,0.4,1.22,957.2,0.0,5.6,0.0,2.0,13.6
1,2016-02-28 06:00:00,2016-02-29 05:00:00,6.3,20.4,0.2,1.22,957.6,0.0,7.1,0.0,2.1,17.8
1,2016-02-28 06:00:00,2016-02-29 06:00:00,6.7,23.6,0.1,1.22,958.1,0.0,8.5,0.0,2.2,22.0
1,2016-02-28 06:00:00,2016-02-29 07:00:00,7.0,29.2,1.3,1.22,958.7,0.0,8.9,13.0,2.7,27.6
1,2016-02-28 06:00:00,2016-02-29 08:00:00,7.4,34.9,2.5,1.21,959.4,0.0,9.2,35.9,3.3,33.2
1,2016-02-28 06:00:00,2016-02-29 09:00:00,7.7,40.6,3.7,1.21,960.0,0.0,9.6,70.0,3.8,38.8
1,2016-02-28 06:00:00,2016-02-29 10:00:00,7.3,37.3,5.4,1.2,960.4,0.0,8.8,118.0,4.0,35.6
1,2016-02-28 06:00:00,2016-02-29 11:00:00,6.9,33.9,7.2,1.19,960.8,0.0,8.0,187.4,4.1,32.3
1,2016-02-28 06:00:00,2016-02-29 12:00:00,6.5,30.6,9.0,1.19,961.2,0.0,7.2,287.0,4.2,29.0
1,2016-02-28 06:00:00,2016-02-29 13:00:00,6.5,27.7,9.3,1.19,961.4,0.0,7.0,417.2,4.2,26.0
1,2016-02-28 06:00:00,2016-02-29 14:00:00,6.5,24.8,9.6,1.19,961.6,0.0,6.9,545.2,4.2,22.9
1,2016-02-28 06:00:00,2016-02-29 15:00:00,6.5,21.9,9.9,1.18,961.8,0.0,6.7,630.0,4.1,19.8
1,2016-02-28 06:00:00,2016-02-29 16:00:00,6.5,33.3,8.1,1.19,961.7,0.0,7.0,639.3,3.6,31.5
1,2016-02-28 06:00:00,2016-02-29 17:00:00,6.5,44.7,6.4,1.2,961.6,0.0,7.3,576.4,3.1,43.1
1,2016-02-28 06:00:00,2016-02-29 18:00:00,6.6,56.1,4.7,1.21,961.5,0.0,7.6,453.0,2.6,54.8
1,2016-02-28 06:00:00,2016-02-29 19:00:00,6.1,46.5,3.2,1.21,962.3,0.0,6.0,287.1,2.4,45.0
1,2016-02-28 06:00:00,2016-02-29 20:00:00,5.6,37.0,1.7,1.22,963.0,0.0,4.3,120.3,2.2,35.2
1,2016-02-28 06:00:00,2016-02-29 21:00:00,5.2,27.5,0.2,1.23,963.8,0.0,2.7,0.0,2.0,25.4
1,2016-02-28 06:00:00,2016-02-29 22:00:00,4.9,43.9,-0.2,1.23,963.8,0.0,2.6,0.0,1.9,45.5
1,2016-02-28 06:00:00,2016-02-29 23:00:00,4.6,60.2,-0.6,1.23,963.8,0.0,2.5,0.0,1.8,65.6
1,2016-02-28 06:00:00,2016-03-01 00:00:00,4.3,76.6,-1.0,1.23,963.8,0.0,2.4,0.0,1.7,85.6
1,2016-02-28 06:00:00,2016-03-01 01:00:00,3.5,76.0,-2.0,1.24,963.8,0.0,2.1,0.0,1.5,85.7
1,2016-02-28 06:00:00,2016-03-01 02:00:00,2.7,75.5,-2.9,1.24,963.8,0.0,1.8,0.0,1.2,85.8
1,2016-02-28 06:00:00,2016-03-01 03:00:00,1.9,74.9,-3.8,1.25,963.7,0.0,1.5,0.0,1.0,85.9
1,2016-02-28 06:00:00,2016-03-01 04:00:00,1.9,82.8,-3.7,1.25,963.7,0.0,1.6,0.0,1.0,95.4
1,2016-02-28 06:00:00,2016-03-01 05:00:00,1.8,90.7,-3.6,1.25,963.7,0.0,1.6,0.0,1.1,104.9
1,2016-02-28 06:00:00,2016-03-01 06:00:00,1.8,98.6,-3.5,1.25,963.6,0.0,1.7,0.0,1.1,114.3
1,2016-02-28 06:00:00,2016-03-01 07:00:00,1.4,88.1,-0.6,1.23,963.9,0.0,1.3,16.4,0.9,105.6
1,2016-02-28 06:00:00,2016-03-01 08:00:00,1.1,77.6,2.3,1.22,964.3,0.0,0.8,43.0,0.6,96.9
1,2016-02-28 06:00:00,2016-03-01 09:00:00,0.7,67.1,5.2,1.21,964.6,0.0,0.4,80.0,0.3,88.2
1,2016-02-28 06:00:00,2016-03-01 10:00:00,1.0,143.7,8.1,1.2,964.5,0.0,0.8,129.2,0.6,157.2
1,2016-02-28 06:00:00,2016-03-01 11:00:00,1.3,220.2,11.0,1.18,964.3,0.0,1.3,197.1,0.9,226.2
1,2016-02-28 06:00:00,2016-03-01 12:00:00,1.6,296.7,13.9,1.17,964.2,0.0,1.7,291.0,1.1,295.2
1,2016-02-28 06:00:00,2016-03-01 13:00:00,2.5,296.1,13.6,1.17,963.7,0.0,2.6,411.0,1.7,295.4
