point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-02-20 06:00:00,2016-02-21 00:00:00,3.9,67.4,6.7,1.2,962.8,0.2,2.2,0.0,1.7,69.5
1,2016-02-20 06:00:00,2016-02-21 01:00:00,3.6,74.9,7.0,1.2,962.3,0.2,2.0,0.0,1.5,75.3
1,2016-02-20 06:00:00,2016-02-21 02:00:00,3.3,82.5,7.3,1.2,961.9,0.2,1.9,0.0,1.4,81.1
1,2016-02-20 06:00:00,2016-02-21 03:00:00,3.0,90.0,7.6,1.19,961.4,0.2,1.7,0.0,1.3,87.0
1,2016-02-20 06:00:00,2016-02-21 04:00:00,2.9,87.1,6.8,1.2,960.8,0.2,1.8,0.0,1.4,84.2
1,2016-02-20 06:00:00,2016-02-21 05:00:00,2.8,84.2,6.0,1.2,960.3,0.2,2.0,0.0,1.4,81.4
1,2016-02-20 06:00:00,2016-02-21 06:00:00,2.6,81.3,5.2,1.2,959.7,0.2,2.1,0.0,1.5,78.6
1,2016-02-20 06:00:00,2016-02-21 07:00:00,2.7,82.8,6.1,1.2,959.6,0.2,2.2,8.4,1.5,81.1
1,2016-02-20 06:00:00,2016-02-21 08:00:00,2.7,84.4,6.9,1.19,959.5,0.2,2.2,24.0,1.5,83.6
1,2016-02-20 06:00:00,2016-02-21 09:00:00,2.8,85.9,7.7,1.19,959.4,0.2,2.3,50.0,1.5,86.1
1,2016-02-20 06:00:00,2016-02-21 10:00:00,2.6,94.9,10.0,1.18,959.0,0.2,2.3,90.3,1.5,94.0
1,2016-02-20 06:00:00,2016-02-21 11:00:00,2.3,103.9,12.3,1.17,958.7,0.2,2.3,152.0,1.5,101.9
1,2016-02-20 06:00:00,2016-02-21 12:00:00,2.1,112.8,14.6,1.16,958.4,0.2,2.3,243.0,1.4,109.8
1,2016-02-20 06:00:00,2016-02-21 13:00:00,1.6,158.0,15.2,1.16,957.6,0.2,1.9,363.4,1.1,161.8
1,2016-02-20 06:00:00,2016-02-21 14:00:00,1.0,203.1,15.8,1.15,956.8,0.2,1.5,482.1,0.8,213.9
1,2016-02-20 06:00:00,2016-02-21 15:00:00,0.5,248.2,16.5,1.15,956.0,0.2,1.1,560.0,0.4,265.9
1,2016-02-20 06:00:00,2016-02-21 16:00:00,1.2,282.6,13.4,1.16,955.7,0.2,1.5,567.0,0.8,292.8
1,2016-02-20 06:00:00,2016-02-21 17:00:00,1.9,316.9,10.4,1.17,955.5,0.2,1.8,507.8,1.1,319.8
