point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-02-21 06:00:00,2016-02-22 00:00:00,3.3,234.9,7.2,1.19,955.8,0.7,3.4,0.0,1.6,227.3
1,2016-02-21 06:00:00,2016-02-22 01:00:00,3.5,222.6,6.0,1.19,955.5,0.7,3.1,0.0,1.6,211.6
1,2016-02-21 06:00:00,2016-02-22 02:00:00,3.7,210.3,4.8,1.2,955.2,0.7,2.7,0.0,1.7,196.0
1,2016-02-21 06:00:00,2016-02-22 03:00:00,3.9,198.0,3.6,1.2,954.9,0.7,2.4,0.0,1.8,180.3
1,2016-02-21 06:00:00,2016-02-22 04:00:00,4.1,200.1,3.5,1.2,954.8,0.7,2.5,0.0,1.8,183.5
1,2016-02-21 06:00:00,2016-02-22 05:00:00,4.2,202.1,3.5,1.2,954.7,0.7,2.5,0.0,1.8,186.6
1,2016-02-21 06:00:00,2016-02-22 06:00:00,4.4,204.2,3.5,1.2,954.6,0.7,2.6,0.0,1.8,189.7
1,2016-02-21 06:00:00,2016-02-22 07:00:00,4.4,205.6,4.2,1.2,955.0,0.7,3.3,4.9,1.8,192.3
1,2016-02-21 06:00:00,2016-02-22 08:00:00,4.4,206.9,4.9,1.2,955.3,0.7,3.9,9.2,1.8,194.8
1,2016-02-21 06:00:00,2016-02-22 09:00:00,4.4,208.3,5.6,1.19,955.6,0.7,4.6,10.0,1.8,197.3
1,2016-02-21 06:00:00,2016-02-22 10:00:00,4.1,217.5,6.0,1.19,956.0,0.7,4.5,6.8,1.8,208.4
1,2016-02-21 06:00:00,2016-02-22 11:00:00,3.7,226.7,6.4,1.19,956.3,0.7,4.3,6.7,1.8,219.4
1,2016-02-21 06:00:00,2016-02-22 12:00:00,3.4,235.8,6.9,1.19,956.6,0.7,4.2,19.0,1.8,230.5
1,2016-02-21 06:00:00,2016-02-22 13:00:00,3.8,244.3,7.5,1.19,956.6,0.7,4.5,48.7,2.0,240.2
1,2016-02-21 06:00:00,2016-02-22 14:00:00,4.2,252.8,8.1,1.18,956.6,0.7,4.9,84.2,2.3,249.9
1,2016-02-21 06:00:00,2016-02-22 15:00:00,4.7,261.3,8.7,1.18,956.5,0.7,5.2,110.0,2.5,259.7
1,2016-02-21 06:00:00,2016-02-22 16:00:00,4.7,267.8,8.4,1.18,956.8,0.7,5.3,114.2,2.3,265.5
1,2016-02-21 06:00:00,2016-02-22 17:00:00,4.7,274.3,8.0,1.19,957.1,0.7,5.3,100.1,2.2,271.3
1,2016-02-21 06:00:00,2016-02-22 18:00:00,4.8,280.8,7.6,1.19,957.4,0.7,5.4,75.0,2.0,277.2
1,2016-02-21 06:00:00,2016-02-22 19:00:00,4.7,275.1,7.3,1.19,957.9,0.7,5.4,45.8,2.0,269.9
1,2016-02-21 06:00:00,2016-02-22 20:00:00,4.5,269.3,7.1,1.19,958.5,0.7,5.3,18.8,1.9,262.6
1,2016-02-21 06:00:00,2016-02-22 21:00:00,4.4,263.5,6.9,1.19,959.0,0.7,5.3,0.0,1.9,255.4
1,2016-02-21 06:00:00,2016-02-22 22:00:00,4.6,255.2,6.6,1.19,959.3,0.7,5.6,0.0,2.0,247.6
1,2016-02-21 06:00:00,2016-02-22 23:00:00,4.7,246.9,6.4,1.2,959.5,0.7,6.0,0.0,2.0,239.8
1,2016-02-21 06:00:00,2016-02-23 00:00:00,4.8,238.6,6.2,1.2,959.7,0.7,6.3,0.0,2.1,232.0
1,2016-02-21 06:00:00,2016-02-23 01:00:00,5.0,234.8,6.0,1.2,959.6,0.7,6.4,0.0,2.2,227.8
1,2016-02-21 06:00:00,2016-02-23 02:00:00,5.1,231.1,5.8,1.2,959.5,0.7,6.5,0.0,2.3,223.5
1,2016-02-21 06:00:00,2016-02-23 03:00:00,5.3,227.3,5.6,1.2,959.4,0.7,6.6,0.0,2.4,219.3
1,2016-02-21 06:00:00,2016-02-23 04:00:00,5.4,225.6,5.3,1.2,959.3,0.7,6.9,0.0,2.4,217.0
