point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-10 06:00:00,2016-03-11 00:00:00,3.6,358.6,5.0,1.2,959.4,0.0,6.7,0.0,1.4,347.8
1,2016-03-10 06:00:00,2016-03-11 01:00:00,3.6,243.6,4.1,1.21,959.1,0.0,5.2,0.0,1.4,235.2
1,2016-03-10 06:00:00,2016-03-11 02:00:00,3.5,128.7,3.3,1.21,958.9,0.0,3.6,0.0,1.4,122.5
1,2016-03-10 06:00:00,2016-03-11 03:00:00,3.5,13.8,2.5,1.21,958.6,0.0,2.1,0.0,1.5,9.9
1,2016-03-10 06:00:00,2016-03-11 04:00:00,3.5,23.1,1.7,1.22,958.6,0.0,2.2,0.0,1.5,22.1
1,2016-03-10 06:00:00,2016-03-11 05:00:00,3.5,32.5,0.9,1.22,958.6,0.0,2.2,0.0,1.5,34.4
1,2016-03-10 06:00:00,2016-03-11 06:00:00,3.6,41.9,0.2,1.22,958.6,0.0,2.3,0.0,1.5,46.6
1,2016-03-10 06:00:00,2016-03-11 07:00:00,3.7,45.4,2.0,1.21,958.9,0.0,3.6,22.1,1.8,48.6
1,2016-03-10 06:00:00,2016-03-11 08:00:00,3.8,48.8,3.9,1.21,959.2,0.0,4.8,51.6,2.0,50.6
1,2016-03-10 06:00:00,2016-03-11 09:00:00,3.9,52.2,5.7,1.2,959.5,0.0,6.1,80.0,2.3,52.6
1,2016-03-10 06:00:00,2016-03-11 10:00:00,4.3,49.6,6.7,1.19,959.5,0.0,5.9,102.8,2.6,49.6
1,2016-03-10 06:00:00,2016-03-11 11:00:00,4.7,46.9,7.7,1.19,959.5,0.0,5.8,131.1,3.0,46.5
1,2016-03-10 06:00:00,2016-03-11 12:00:00,5.2,44.2,8.7,1.19,959.5,0.0,5.6,180.0,3.3,43.5
1,2016-03-10 06:00:00,2016-03-11 13:00:00,5.2,39.7,9.5,1.18,959.0,0.0,5.6,257.9,3.4,38.5
1,2016-03-10 06:00:00,2016-03-11 14:00:00,5.1,35.1,10.2,1.18,958.5,0.0,5.7,346.3,3.4,33.5
1,2016-03-10 06:00:00,2016-03-11 15:00:00,5.1,30.6,11.0,1.17,958.0,0.0,5.7,420.0,3.5,28.5
1,2016-03-10 06:00:00,2016-03-11 16:00:00,5.6,31.2,9.5,1.18,957.9,0.0,6.1,456.6,3.2,28.2
1,2016-03-10 06:00:00,2016-03-11 17:00:00,6.0,31.9,8.1,1.19,957.9,0.0,6.6,444.5,2.9,27.9
1,2016-03-10 06:00:00,2016-03-11 18:00:00,6.4,32.5,6.7,1.19,957.8,0.0,7.0,375.0,2.6,27.6
1,2016-03-10 06:00:00,2016-03-11 19:00:00,6.6,38.6,5.0,1.2,958.3,0.0,7.7,249.0,2.6,34.3
1,2016-03-10 06:00:00,2016-03-11 20:00:00,6.9,44.6,3.3,1.21,958.7,0.0,8.3,107.2,2.5,40.9
1,2016-03-10 06:00:00,2016-03-11 21:00:00,7.1,50.6,1.7,1.22,959.1,0.0,9.0,0.0,2.4,47.5
1,2016-03-10 06:00:00,2016-03-11 22:00:00,6.6,54.7,1.2,1.22,959.1,0.0,7.4,0.0,2.3,53.4
1,2016-03-10 06:00:00,2016-03-11 23:00:00,6.1,58.9,0.7,1.22,959.1,0.0,5.8,0.0,2.1,59.4
1,2016-03-10 06:00:00,2016-03-12 00:00:00,5.7,63.1,0.2,1.22,959.0,0.0,4.2,0.0,1.9,65.3
1,2016-03-10 06:00:00,2016-03-12 01:00:00,5.0,68.5,0.3,1.22,958.8,0.0,3.9,0.0,1.9,70.1
1,2016-03-10 06:00:00,2016-03-12 02:00:00,4.4,73.8,0.4,1.22,958.6,0.0,3.5,0.0,1.8,74.9
1,2016-03-10 06:00:00,2016-03-12 03:00:00,3.8,79.1,0.5,1.22,958.3,0.0,3.2,0.0,1.8,79.6
1,2016-03-10 06:00:00,2016-03-12 04:00:00,3.9,81.5,0.2,1.22,958.1,0.0,3.2,0.0,1.8,81.3
1,2016-03-10 06:00:00,2016-03-12 05:00:00,3.9,83.9,-0.1,1.22,957.9,0.0,3.3,0.0,1.9,82.9
1,2016-03-10 06:00:00,2016-03-12 06:00:00,4.0,86.3,-0.3,1.22,957.7,0.0,3.3,0.0,1.9,84.6
1,2016-03-10 06:00:00,2016-03-12 07:00:00,3.7,85.0,1.3,1.22,957.9,0.0,3.6,24.4,1.9,82.9
1,2016-03-10 06:00:00,2016-03-12 08:00:00,3.5,83.8,2.9,1.21,958.1,0.0,3.8,61.9,1.9,81.2
1,2016-03-10 06:00:00,2016-03-12 09:00:00,3.2,82.5,4.5,1.2,958.3,0.0,4.1,110.0,1.9,79.5
1,2016-03-10 06:00:00,2016-03-12 10:00:00,3.4,77.8,6.9,1.19,958.3,0.0,4.1,168.2,2.1,75.1
1,2016-03-10 06:00:00,2016-03-12 11:00:00,3.6,73.2,9.4,1.18,958.3,0.0,4.1,244.7,2.3,70.7
1,2016-03-10 06:00:00,2016-03-12 12:00:00,3.8,68.5,11.9,1.17,958.2,0.0,4.1,350.0,2.5,66.4
1,2016-03-10 06:00:00,2016-03-12 13:00:00,3.9,61.2,12.3,1.17,957.9,0.0,4.1,486.0,2.6,58.9
1,2016-03-10 06:00:00,2016-03-12 14:00:00,4.0,54.0,12.8,1.17,957.5,0.0,4.1,619.8,2.7,51.5
1,2016-03-10 06:00:00,2016-03-12 15:00:00,4.1,46.7,13.2,1.16,957.1,0.0,4.1,710.0,2.8,44.0
1,2016-03-10 06:00:00,2016-03-12 16:00:00,4.7,48.1,11.4,1.17,957.1,0.0,5.0,723.2,2.7,45.0
1,2016-03-10 06:00:00,2016-03-12 17:00:00,5.4,49.5,9.5,1.18,957.1,0.0,5.8,658.7,2.7,45.9
1,2016-03-10 06:00:00,2016-03-12 18:00:00,6.1,51.0,7.6,1.19,957.1,0.0,6.7,524.0,2.6,46.9
1,2016-03-10 06:00:00,2016-03-12 19:00:00,6.0,55.9,5.7,1.2,957.4,0.0,6.5,335.0,2.4,53.3
1,2016-03-10 06:00:00,2016-03-12 20:00:00,5.9,60.8,3.8,1.21,957.8,0.0,6.4,141.1,2.3,59.8
1,2016-03-10 06:00:00,2016-03-12 21:00:00,5.9,65.7,1.9,1.21,958.2,0.0,6.2,0.0,2.1,66.2
1,2016-03-10 06:00:00,2016-03-12 22:00:00,5.8,72.7,1.5,1.22,958.0,0.0,6.1,0.0,2.1,74.2
1,2016-03-10 06:00:00,2016-03-12 23:00:00,5.7,79.6,1.1,1.22,957.9,0.0,6.1,0.0,2.1,82.3
1,2016-03-10 06:00:00,2016-03-13 00:00:00,5.6,86.5,0.7,1.22,957.8,0.0,6.0,0.0,2.1,90.3
1,2016-03-10 06:00:00,2016-03-13 01:00:00,5.7,88.4,0.7,1.22,957.5,0.0,6.1,0.0,2.2,90.2
1,2016-03-10 06:00:00,2016-03-13 02:00:00,5.7,90.3,0.7,1.22,957.1,0.0,6.1,0.0,2.3,90.1
1,2016-03-10 06:00:00,2016-03-13 03:00:00,5.7,92.2,0.7,1.22,956.8,0.0,6.2,0.0,2.4,90.0
1,2016-03-10 06:00:00,2016-03-13 04:00:00,5.5,93.9,0.4,1.22,956.7,0.0,5.0,0.0,2.3,90.5
1,2016-03-10 06:00:00,2016-03-13 05:00:00,5.2,95.6,0.1,1.22,956.6,0.0,3.9,0.0,2.2,91.1
1,2016-03-10 06:00:00,2016-03-13 06:00:00,4.9,97.3,-0.3,1.22,956.5,0.0,2.7,0.0,2.2,91.6
1,2016-03-10 06:00:00,2016-03-13 07:00:00,4.5,96.9,1.7,1.21,956.7,0.0,3.5,27.4,2.2,92.4
1,2016-03-10 06:00:00,2016-03-13 08:00:00,4.2,96.5,3.6,1.2,956.8,0.0,4.2,68.7,2.2,93.3
1,2016-03-10 06:00:00,2016-03-13 09:00:00,3.8,96.2,5.6,1.2,957.0,0.0,5.0,120.0,2.2,94.1
1,2016-03-10 06:00:00,2016-03-13 10:00:00,3.8,92.1,8.0,1.19,956.7,0.0,4.7,179.8,2.3,90.1
1,2016-03-10 06:00:00,2016-03-13 11:00:00,3.8,88.0,10.4,1.18,956.5,0.0,4.4,256.3,2.4,86.1
1,2016-03-10 06:00:00,2016-03-13 12:00:00,3.8,83.9,12.7,1.17,956.3,0.0,4.1,360.0,2.5,82.0
1,2016-03-10 06:00:00,2016-03-13 13:00:00,4.0,75.0,13.3,1.16,955.6,0.0,4.2,492.8,2.7,73.0
1,2016-03-10 06:00:00,2016-03-13 14:00:00,4.1,66.1,13.8,1.16,954.9,0.0,4.2,622.9,2.8,64.0
1,2016-03-10 06:00:00,2016-03-13 15:00:00,4.3,57.1,14.4,1.16,954.2,0.0,4.3,710.0,2.9,55.0
1,2016-03-10 06:00:00,2016-03-13 16:00:00,5.3,57.1,12.2,1.16,954.0,0.0,5.8,721.6,3.0,54.8
1,2016-03-10 06:00:00,2016-03-13 17:00:00,6.3,57.1,10.1,1.17,953.8,0.0,7.2,657.5,3.1,54.6
1,2016-03-10 06:00:00,2016-03-13 18:00:00,7.3,57.1,8.0,1.18,953.6,0.0,8.7,525.0,3.1,54.5
1,2016-03-10 06:00:00,2016-03-13 19:00:00,7.4,60.1,6.1,1.19,953.6,0.0,9.6,339.9,3.0,58.8
1,2016-03-10 06:00:00,2016-03-13 20:00:00,7.6,63.1,4.2,1.2,953.7,0.0,10.6,149.6,2.9,63.2
1,2016-03-10 06:00:00,2016-03-13 21:00:00,7.8,66.2,2.4,1.21,953.7,0.0,11.5,10.0,2.8,67.5
1,2016-03-10 06:00:00,2016-03-13 22:00:00,7.5,70.4,1.8,1.21,953.4,0.0,10.7,0.0,2.7,72.6
1,2016-03-10 06:00:00,2016-03-13 23:00:00,7.1,74.6,1.2,1.21,953.2,0.0,9.8,0.0,2.5,77.7
1,2016-03-10 06:00:00,2016-03-14 00:00:00,6.8,78.9,0.6,1.21,952.9,0.0,9.0,0.0,2.4,82.8
1,2016-03-10 06:00:00,2016-03-14 01:00:00,6.5,82.9,0.4,1.21,952.5,0.0,8.2,0.0,2.4,85.2
1,2016-03-10 06:00:00,2016-03-14 02:00:00,6.3,86.9,0.2,1.21,952.2,0.0,7.3,0.0,2.3,87.6
1,2016-03-10 06:00:00,2016-03-14 03:00:00,6.0,90.9,0.1,1.21,951.8,0.0,6.5,0.0,2.3,90.0
1,2016-03-10 06:00:00,2016-03-14 04:00:00,6.0,91.5,-0.1,1.21,951.6,0.0,5.8,0.0,2.3,90.0
1,2016-03-10 06:00:00,2016-03-14 05:00:00,5.9,92.1,-0.3,1.22,951.4,0.0,5.2,0.0,2.3,90.0
1,2016-03-10 06:00:00,2016-03-14 06:00:00,5.9,92.7,-0.5,1.22,951.2,0.0,4.5,0.0,2.3,90.0
1,2016-03-10 06:00:00,2016-03-14 07:00:00,5.3,92.2,1.4,1.21,951.1,0.0,4.7,27.5,2.3,89.8
1,2016-03-10 06:00:00,2016-03-14 08:00:00,4.7,91.6,3.4,1.2,951.1,0.0,4.8,68.9,2.4,89.5
1,2016-03-10 06:00:00,2016-03-14 09:00:00,4.1,91.1,5.4,1.19,951.0,0.0,5.0,120.0,2.5,89.3
1,2016-03-10 06:00:00,2016-03-14 10:00:00,3.6,96.1,7.8,1.18,950.7,0.0,4.1,179.1,2.3,93.5
1,2016-03-10 06:00:00,2016-03-14 11:00:00,3.1,101.1,10.2,1.17,950.4,0.0,3.2,255.3,2.1,97.8
1,2016-03-10 06:00:00,2016-03-14 12:00:00,2.6,106.1,12.7,1.16,950.0,0.0,2.3,360.0,1.9,102.0
1,2016-03-10 06:00:00,2016-03-14 13:00:00,2.3,88.9,13.3,1.15,949.3,0.0,1.8,495.9,1.7,84.8
1,2016-03-10 06:00:00,2016-03-14 14:00:00,1.9,71.8,13.9,1.15,948.6,0.0,1.4,629.8,1.5,67.6
1,2016-03-10 06:00:00,2016-03-14 15:00:00,1.6,54.6,14.5,1.15,948.0,0.0,0.9,720.0,1.3,50.4
1,2016-03-10 06:00:00,2016-03-14 16:00:00,3.2,55.9,12.3,1.16,947.8,0.0,3.0,732.7,1.9,51.8
1,2016-03-10 06:00:00,2016-03-14 17:00:00,4.8,57.1,10.1,1.17,947.6,0.0,5.0,667.7,2.4,53.2
1,2016-03-10 06:00:00,2016-03-14 18:00:00,6.5,58.4,7.9,1.17,947.5,0.0,7.1,533.0,2.9,54.6
1,2016-03-10 06:00:00,2016-03-14 19:00:00,5.9,65.0,5.7,1.18,947.8,0.0,5.5,344.8,2.5,62.4
1,2016-03-10 06:00:00,2016-03-14 20:00:00,5.3,71.6,3.5,1.19,948.1,0.0,4.0,151.6,2.2,70.2
1,2016-03-10 06:00:00,2016-03-14 21:00:00,4.7,78.2,1.4,1.2,948.4,0.0,2.4,10.0,1.8,78.0
1,2016-03-10 06:00:00,2016-03-14 22:00:00,4.2,81.2,1.2,1.2,948.1,0.0,2.3,0.0,1.8,79.6
1,2016-03-10 06:00:00,2016-03-14 23:00:00,3.6,84.1,1.0,1.2,947.8,0.0,2.2,0.0,1.7,81.1
1,2016-03-10 06:00:00,2016-03-15 00:00:00,3.1,87.1,0.9,1.2,947.6,0.0,2.1,0.0,1.7,82.7
1,2016-03-10 06:00:00,2016-03-15 01:00:00,3.0,90.3,0.7,1.21,947.3,0.0,2.1,0.0,1.6,84.1
1,2016-03-10 06:00:00,2016-03-15 02:00:00,2.9,93.5,0.6,1.21,947.1,0.0,2.1,0.0,1.6,85.4
1,2016-03-10 06:00:00,2016-03-15 03:00:00,2.8,96.7,0.5,1.21,946.8,0.0,2.1,0.0,1.6,86.8
1,2016-03-10 06:00:00,2016-03-15 04:00:00,2.8,99.8,0.0,1.21,946.8,0.0,2.1,0.0,1.6,89.2
