point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-18 06:00:00,2016-03-19 00:00:00,4.6,121.6,3.0,1.19,946.1,0.0,2.5,0.0,2.0,111.0
1,2016-03-18 06:00:00,2016-03-19 01:00:00,4.6,122.4,2.7,1.19,945.7,0.0,2.5,0.0,2.0,112.2
1,2016-03-18 06:00:00,2016-03-19 02:00:00,4.6,123.1,2.5,1.2,945.4,0.0,2.6,0.0,2.0,113.3
1,2016-03-18 06:00:00,2016-03-19 03:00:00,4.6,123.9,2.2,1.2,945.0,0.0,2.6,0.0,2.0,114.5
1,2016-03-18 06:00:00,2016-03-19 04:00:00,4.4,122.4,2.2,1.2,944.9,0.0,2.5,0.0,1.9,113.1
1,2016-03-18 06:00:00,2016-03-19 05:00:00,4.1,120.9,2.1,1.2,944.9,0.0,2.4,0.0,1.9,111.7
1,2016-03-18 06:00:00,2016-03-19 06:00:00,3.8,119.5,2.1,1.2,944.8,0.0,2.3,0.0,1.8,110.2
1,2016-03-18 06:00:00,2016-03-19 07:00:00,3.4,116.9,3.6,1.19,945.0,0.0,2.4,18.1,1.7,108.3
1,2016-03-18 06:00:00,2016-03-19 08:00:00,3.0,114.4,5.2,1.18,945.2,0.0,2.6,48.4,1.6,106.5
1,2016-03-18 06:00:00,2016-03-19 09:00:00,2.6,111.9,6.7,1.18,945.4,0.0,2.7,90.0,1.5,104.6
1,2016-03-18 06:00:00,2016-03-19 10:00:00,2.3,114.1,9.1,1.17,945.6,0.0,2.3,143.1,1.4,108.5
1,2016-03-18 06:00:00,2016-03-19 11:00:00,1.9,116.3,11.6,1.16,945.7,0.0,2.0,210.6,1.3,112.4
1,2016-03-18 06:00:00,2016-03-19 12:00:00,1.6,118.5,14.0,1.15,945.8,0.0,1.6,296.0,1.1,116.3
1,2016-03-18 06:00:00,2016-03-19 13:00:00,2.1,93.4,13.3,1.15,945.5,0.0,2.1,397.1,1.4,90.7
1,2016-03-18 06:00:00,2016-03-19 14:00:00,2.7,68.4,12.6,1.15,945.2,0.0,2.6,488.8,1.8,65.0
1,2016-03-18 06:00:00,2016-03-19 15:00:00,3.2,43.4,11.9,1.16,945.0,0.0,3.1,540.0,2.1,39.4
1,2016-03-18 06:00:00,2016-03-19 16:00:00,3.6,42.6,10.7,1.16,945.1,0.0,3.7,527.5,1.9,37.1
1,2016-03-18 06:00:00,2016-03-19 17:00:00,3.9,41.9,9.6,1.16,945.3,0.0,4.3,458.8,1.7,34.9
1,2016-03-18 06:00:00,2016-03-19 18:00:00,4.3,41.2,8.5,1.17,945.4,0.0,4.9,349.0,1.6,32.7
1,2016-03-18 06:00:00,2016-03-19 19:00:00,4.5,48.5,7.2,1.18,945.8,0.0,4.6,216.1,1.6,41.5
1,2016-03-18 06:00:00,2016-03-19 20:00:00,4.7,55.9,5.9,1.18,946.3,0.0,4.2,89.1,1.7,50.4
1,2016-03-18 06:00:00,2016-03-19 21:00:00,4.9,63.2,4.6,1.19,946.7,0.0,3.9,0.0,1.8,59.3
1,2016-03-18 06:00:00,2016-03-19 22:00:00,5.0,62.4,4.2,1.19,946.7,0.0,3.9,0.0,1.8,59.4
1,2016-03-18 06:00:00,2016-03-19 23:00:00,5.1,61.6,3.9,1.19,946.8,0.0,4.0,0.0,1.9,59.6
1,2016-03-18 06:00:00,2016-03-20 00:00:00,5.1,60.8,3.6,1.19,946.9,0.0,4.0,0.0,1.9,59.8
1,2016-03-18 06:00:00,2016-03-20 01:00:00,4.9,66.2,3.7,1.19,946.8,0.0,3.8,0.0,1.8,66.7
1,2016-03-18 06:00:00,2016-03-20 02:00:00,4.7,71.6,3.8,1.19,946.8,0.0,3.7,0.0,1.8,73.7
1,2016-03-18 06:00:00,2016-03-20 03:00:00,4.5,77.0,3.9,1.19,946.7,0.0,3.5,0.0,1.7,80.7
1,2016-03-18 06:00:00,2016-03-20 04:00:00,4.4,75.3,3.9,1.19,946.7,0.0,3.8,0.0,1.7,78.3
1,2016-03-18 06:00:00,2016-03-20 05:00:00,4.3,73.6,4.0,1.19,946.7,0.0,4.2,0.0,1.7,75.8
1,2016-03-18 06:00:00,2016-03-20 06:00:00,4.2,71.9,4.1,1.19,946.7,0.0,4.5,0.0,1.7,73.4
1,2016-03-18 06:00:00,2016-03-20 07:00:00,3.9,67.8,5.0,1.19,947.1,0.0,4.4,11.3,1.8,68.0
1,2016-03-18 06:00:00,2016-03-20 08:00:00,3.6,63.7,5.9,1.18,947.5,0.0,4.4,30.6,1.9,62.6
1,2016-03-18 06:00:00,2016-03-20 09:00:00,3.3,59.6,6.7,1.18,947.9,0.0,4.3,60.0,1.9,57.2
1,2016-03-18 06:00:00,2016-03-20 10:00:00,3.5,64.8,8.4,1.17,948.0,0.0,4.2,100.7,2.1,62.3
1,2016-03-18 06:00:00,2016-03-20 11:00:00,3.6,70.0,10.0,1.17,948.1,0.0,4.1,151.4,2.3,67.5
1,2016-03-18 06:00:00,2016-03-20 12:00:00,3.8,75.2,11.6,1.16,948.2,0.0,4.0,210.0,2.5,72.6
1,2016-03-18 06:00:00,2016-03-20 13:00:00,4.3,67.9,11.6,1.16,947.8,0.0,4.3,273.3,2.8,65.3
1,2016-03-18 06:00:00,2016-03-20 14:00:00,4.8,60.7,11.6,1.16,947.5,0.0,4.7,333.1,3.1,57.9
1,2016-03-18 06:00:00,2016-03-20 15:00:00,5.3,53.5,11.7,1.16,947.1,0.0,5.0,380.0,3.3,50.6
1,2016-03-18 06:00:00,2016-03-20 16:00:00,6.1,55.4,10.8,1.16,947.1,0.0,6.1,404.2,3.5,52.6
1,2016-03-18 06:00:00,2016-03-20 17:00:00,6.9,57.4,10.0,1.17,947.1,0.0,7.2,393.7,3.7,54.6
1,2016-03-18 06:00:00,2016-03-20 18:00:00,7.6,59.3,9.2,1.17,947.1,0.0,8.3,336.0,3.8,56.6
1,2016-03-18 06:00:00,2016-03-20 19:00:00,7.7,59.9,7.9,1.17,947.5,0.0,9.4,228.2,3.5,57.2
1,2016-03-18 06:00:00,2016-03-20 20:00:00,7.8,60.4,6.6,1.18,947.9,0.0,10.5,104.8,3.2,57.9
1,2016-03-18 06:00:00,2016-03-20 21:00:00,7.8,60.9,5.4,1.19,948.2,0.0,11.6,10.0,2.9,58.6
1,2016-03-18 06:00:00,2016-03-20 22:00:00,7.7,62.7,5.6,1.19,948.2,0.0,11.1,0.0,3.0,60.8
1,2016-03-18 06:00:00,2016-03-20 23:00:00,7.6,64.5,5.8,1.18,948.2,0.0,10.6,0.0,3.1,63.1
1,2016-03-18 06:00:00,2016-03-21 00:00:00,7.5,66.3,6.1,1.18,948.2,0.0,10.1,0.0,3.2,65.3
1,2016-03-18 06:00:00,2016-03-21 01:00:00,7.3,65.0,5.7,1.18,948.0,0.0,10.2,0.0,2.9,64.2
1,2016-03-18 06:00:00,2016-03-21 02:00:00,7.0,63.7,5.4,1.19,947.7,0.0,10.2,0.0,2.6,63.2
1,2016-03-18 06:00:00,2016-03-21 03:00:00,6.7,62.4,5.1,1.19,947.5,0.0,10.3,0.0,2.4,62.1
1,2016-03-18 06:00:00,2016-03-21 04:00:00,6.7,64.2,5.4,1.18,947.3,0.0,9.4,0.0,2.6,63.2
1,2016-03-18 06:00:00,2016-03-21 05:00:00,6.6,65.9,5.8,1.18,947.2,0.0,8.6,0.0,2.9,64.2
1,2016-03-18 06:00:00,2016-03-21 06:00:00,6.6,67.7,6.2,1.18,947.1,0.0,7.7,0.0,3.1,65.2
1,2016-03-18 06:00:00,2016-03-21 07:00:00,6.2,65.5,6.9,1.18,947.3,0.0,7.4,12.3,3.2,63.2
1,2016-03-18 06:00:00,2016-03-21 08:00:00,5.8,63.2,7.6,1.18,947.6,0.0,7.1,32.1,3.2,61.3
1,2016-03-18 06:00:00,2016-03-21 09:00:00,5.4,61.0,8.2,1.17,947.9,0.0,6.8,60.0,3.2,59.3
1,2016-03-18 06:00:00,2016-03-21 10:00:00,5.4,55.8,9.6,1.17,947.8,0.0,6.4,98.6,3.3,53.4
1,2016-03-18 06:00:00,2016-03-21 11:00:00,5.4,50.6,10.9,1.16,947.7,0.0,5.9,158.1,3.4,47.5
1,2016-03-18 06:00:00,2016-03-21 12:00:00,5.4,45.5,12.2,1.16,947.5,0.0,5.5,251.0,3.5,41.6
1,2016-03-18 06:00:00,2016-03-21 13:00:00,5.4,41.0,12.7,1.15,947.0,0.0,5.4,380.5,3.6,37.4
1,2016-03-18 06:00:00,2016-03-21 14:00:00,5.5,36.5,13.2,1.15,946.5,0.0,5.3,514.0,3.7,33.2
1,2016-03-18 06:00:00,2016-03-21 15:00:00,5.6,32.1,13.7,1.15,946.0,0.0,5.2,610.0,3.7,29.0
1,2016-03-18 06:00:00,2016-03-21 16:00:00,5.7,32.5,12.5,1.15,946.0,0.0,5.7,634.9,3.5,29.0
1,2016-03-18 06:00:00,2016-03-21 17:00:00,5.9,32.8,11.3,1.16,946.1,0.0,6.2,587.4,3.2,29.0
1,2016-03-18 06:00:00,2016-03-21 18:00:00,6.0,33.2,10.1,1.16,946.1,0.0,6.7,474.0,3.0,29.1
1,2016-03-18 06:00:00,2016-03-21 19:00:00,6.3,41.2,8.5,1.17,946.5,0.0,7.6,309.0,2.8,37.0
1,2016-03-18 06:00:00,2016-03-21 20:00:00,6.5,49.1,6.9,1.18,946.9,0.0,8.5,136.9,2.6,45.0
1,2016-03-18 06:00:00,2016-03-21 21:00:00,6.8,57.1,5.4,1.19,947.3,0.0,9.4,10.0,2.5,53.0
1,2016-03-18 06:00:00,2016-03-21 22:00:00,6.7,61.5,5.5,1.18,947.3,0.0,9.4,0.0,2.7,58.5
1,2016-03-18 06:00:00,2016-03-21 23:00:00,6.7,66.0,5.6,1.18,947.2,0.0,9.5,0.0,2.9,64.1
