point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-02-24 06:00:00,2016-02-25 00:00:00,5.1,285.0,3.9,1.2,950.9,0.0,4.1,0.0,1.9,263.6
1,2016-02-24 06:00:00,2016-02-25 01:00:00,5.5,271.9,4.3,1.19,951.0,0.0,5.6,0.0,2.2,254.7
1,2016-02-24 06:00:00,2016-02-25 02:00:00,6.0,258.8,4.8,1.19,951.0,0.0,7.0,0.0,2.5,245.8
1,2016-02-24 06:00:00,2016-02-25 03:00:00,6.4,245.7,5.2,1.19,951.1,0.0,8.5,0.0,2.8,236.9
1,2016-02-24 06:00:00,2016-02-25 04:00:00,6.3,252.6,5.6,1.19,951.3,0.0,8.0,0.0,2.9,244.6
1,2016-02-24 06:00:00,2016-02-25 05:00:00,6.1,259.5,5.9,1.19,951.4,0.0,7.6,0.0,2.9,252.3
1,2016-02-24 06:00:00,2016-02-25 06:00:00,6.0,266.3,6.2,1.19,951.6,0.0,7.1,0.0,2.9,260.0
1,2016-02-24 06:00:00,2016-02-25 07:00:00,5.8,283.2,6.3,1.19,952.2,0.0,7.0,0.0,3.0,277.3
1,2016-02-24 06:00:00,2016-02-25 08:00:00,5.7,300.0,6.5,1.19,952.9,0.0,6.8,0.0,3.0,294.7
1,2016-02-24 06:00:00,2016-02-25 09:00:00,5.6,316.9,6.7,1.19,953.6,0.0,6.7,10.0,3.0,312.0
1,2016-02-24 06:00:00,2016-02-25 10:00:00,5.2,312.8,7.4,1.18,953.8,0.0,5.9,41.4,3.0,309.5
1,2016-02-24 06:00:00,2016-02-25 11:00:00,4.7,308.8,8.2,1.18,954.0,0.0,5.2,87.0,2.9,306.9
1,2016-02-24 06:00:00,2016-02-25 12:00:00,4.3,304.7,9.0,1.18,954.3,0.0,4.4,140.0,2.9,304.4
1,2016-02-24 06:00:00,2016-02-25 13:00:00,4.3,298.0,8.6,1.18,953.9,0.0,4.5,193.0,2.8,297.5
1,2016-02-24 06:00:00,2016-02-25 14:00:00,4.3,291.3,8.2,1.18,953.6,0.0,4.5,236.4,2.7,290.6
1,2016-02-24 06:00:00,2016-02-25 15:00:00,4.4,284.6,7.9,1.18,953.3,0.0,4.6,260.0,2.6,283.7
1,2016-02-24 06:00:00,2016-02-25 16:00:00,4.3,280.6,7.3,1.18,953.2,0.0,4.5,256.1,2.3,278.6
1,2016-02-24 06:00:00,2016-02-25 17:00:00,4.3,276.7,6.7,1.19,953.1,0.0,4.4,226.7,2.0,273.5
1,2016-02-24 06:00:00,2016-02-25 18:00:00,4.2,272.7,6.2,1.19,953.0,0.0,4.3,176.0,1.8,268.4
1,2016-02-24 06:00:00,2016-02-25 19:00:00,4.5,257.6,5.2,1.19,952.7,0.0,4.3,110.7,1.8,248.8
1,2016-02-24 06:00:00,2016-02-25 20:00:00,4.8,242.5,4.3,1.2,952.5,0.0,4.2,46.2,1.9,229.3
