point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-04-11 06:00:00,2016-04-12 00:00:00,7.0,179.6,2.0,1.19,939.5,0.0,12.5,0.0,2.7,165.3
1,2016-04-11 06:00:00,2016-04-12 01:00:00,8.0,172.6,2.0,1.19,939.2,0.0,12.7,0.0,3.0,161.0
1,2016-04-11 06:00:00,2016-04-12 02:00:00,9.0,165.6,2.1,1.19,938.8,0.0,12.8,0.0,3.4,156.7
1,2016-04-11 06:00:00,2016-04-12 03:00:00,10.0,158.6,2.2,1.19,938.5,0.0,13.0,0.0,3.8,152.4
1,2016-04-11 06:00:00,2016-04-12 04:00:00,10.2,159.4,2.4,1.19,938.3,0.0,13.3,0.0,3.8,153.5
1,2016-04-11 06:00:00,2016-04-12 05:00:00,10.4,160.2,2.6,1.19,938.2,0.0,13.5,0.0,3.9,154.7
1,2016-04-11 06:00:00,2016-04-12 06:00:00,10.5,161.1,2.9,1.18,938.0,0.0,13.8,0.0,3.9,155.8
1,2016-04-11 06:00:00,2016-04-12 07:00:00,10.6,164.0,4.1,1.18,938.1,0.0,13.5,41.9,4.4,160.0
1,2016-04-11 06:00:00,2016-04-12 08:00:00,10.6,167.0,5.4,1.17,938.2,0.0,13.3,94.9,4.9,164.3
1,2016-04-11 06:00:00,2016-04-12 09:00:00,10.6,170.0,6.7,1.17,938.3,0.0,13.0,140.0,5.4,168.6
1,2016-04-11 06:00:00,2016-04-12 10:00:00,10.9,178.3,8.0,1.16,938.4,0.0,13.0,167.5,5.9,176.9
1,2016-04-11 06:00:00,2016-04-12 11:00:00,11.2,186.5,9.3,1.16,938.4,0.0,13.1,204.2,6.4,185.2
1,2016-04-11 06:00:00,2016-04-12 12:00:00,11.5,194.8,10.6,1.15,938.4,0.0,13.1,286.0,6.9,193.6
1,2016-04-11 06:00:00,2016-04-12 13:00:00,11.4,199.0,11.0,1.15,938.3,0.0,13.0,431.8,6.9,198.0
1,2016-04-11 06:00:00,2016-04-12 14:00:00,11.4,203.2,11.4,1.15,938.2,0.0,13.0,592.0,6.9,202.3
1,2016-04-11 06:00:00,2016-04-12 15:00:00,11.4,207.4,11.7,1.15,938.1,0.0,12.9,700.0,6.9,206.7
1,2016-04-11 06:00:00,2016-04-12 16:00:00,10.9,206.4,10.5,1.15,938.2,0.0,12.4,705.1,6.1,205.2
1,2016-04-11 06:00:00,2016-04-12 17:00:00,10.5,205.3,9.2,1.16,938.3,0.0,11.8,620.2,5.3,203.8
1,2016-04-11 06:00:00,2016-04-12 18:00:00,10.0,204.2,8.0,1.16,938.4,0.0,11.3,474.0,4.5,202.3
1,2016-04-11 06:00:00,2016-04-12 19:00:00,9.3,197.0,6.9,1.17,939.0,0.0,11.5,297.4,4.0,192.7
1,2016-04-11 06:00:00,2016-04-12 20:00:00,8.5,189.8,5.8,1.17,939.5,0.0,11.6,129.1,3.5,183.0
1,2016-04-11 06:00:00,2016-04-12 21:00:00,7.8,182.6,4.7,1.18,940.1,0.0,11.8,10.0,3.0,173.4
1,2016-04-11 06:00:00,2016-04-12 22:00:00,7.7,181.1,4.4,1.18,940.2,0.0,11.9,0.0,3.0,171.9
1,2016-04-11 06:00:00,2016-04-12 23:00:00,7.6,179.7,4.0,1.18,940.3,0.0,12.1,0.0,3.0,170.5
1,2016-04-11 06:00:00,2016-04-13 00:00:00,7.6,178.3,3.7,1.18,940.4,0.0,12.2,0.0,3.1,169.0
1,2016-04-11 06:00:00,2016-04-13 01:00:00,7.8,177.6,3.6,1.18,940.3,0.0,12.6,0.0,3.2,169.0
1,2016-04-11 06:00:00,2016-04-13 02:00:00,8.1,177.0,3.5,1.18,940.2,0.0,13.0,0.0,3.3,169.1
1,2016-04-11 06:00:00,2016-04-13 03:00:00,8.3,176.4,3.5,1.18,940.1,0.0,13.4,0.0,3.3,169.1
1,2016-04-11 06:00:00,2016-04-13 04:00:00,8.4,179.5,3.6,1.18,940.2,0.0,13.3,0.0,3.4,172.3
1,2016-04-11 06:00:00,2016-04-13 05:00:00,8.4,182.7,3.8,1.18,940.4,0.0,13.3,0.0,3.5,175.5
1,2016-04-11 06:00:00,2016-04-13 06:00:00,8.4,185.8,4.0,1.18,940.6,0.0,13.2,0.0,3.5,178.7
1,2016-04-11 06:00:00,2016-04-13 07:00:00,8.9,187.8,5.3,1.18,940.8,0.0,13.0,40.5,4.2,182.3
1,2016-04-11 06:00:00,2016-04-13 08:00:00,9.4,189.9,6.6,1.17,941.0,0.0,12.7,95.4,4.8,185.8
1,2016-04-11 06:00:00,2016-04-13 09:00:00,9.9,191.9,8.0,1.17,941.2,0.0,12.5,150.0,5.5,189.4
1,2016-04-11 06:00:00,2016-04-13 10:00:00,10.6,198.3,8.5,1.16,941.5,0.0,12.8,193.6,5.8,196.2
1,2016-04-11 06:00:00,2016-04-13 11:00:00,11.3,204.7,9.1,1.16,941.8,0.0,13.2,231.3,6.2,203.1
1,2016-04-11 06:00:00,2016-04-13 12:00:00,12.0,211.0,9.7,1.16,942.1,0.0,13.5,272.0,6.6,209.9
1,2016-04-11 06:00:00,2016-04-13 13:00:00,11.1,207.2,9.5,1.16,941.9,0.0,12.9,320.6,6.1,205.9
1,2016-04-11 06:00:00,2016-04-13 14:00:00,10.1,203.4,9.3,1.16,941.7,0.0,12.3,365.2,5.6,201.9
1,2016-04-11 06:00:00,2016-04-13 15:00:00,9.2,199.6,9.1,1.16,941.5,0.0,11.7,390.0,5.0,197.9
1,2016-04-11 06:00:00,2016-04-13 16:00:00,8.7,191.1,8.8,1.16,940.7,0.0,11.1,382.1,4.4,187.9
