point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-31 06:00:00,2016-04-01 00:00:00,1.3,91.3,-3.9,1.24,956.0,0.0,1.1,0.0,0.7,118.8
1,2016-03-31 06:00:00,2016-04-01 01:00:00,1.4,108.5,-3.8,1.24,955.6,0.0,1.2,0.0,0.7,128.6
1,2016-03-31 06:00:00,2016-04-01 02:00:00,1.4,125.7,-3.7,1.24,955.3,0.0,1.2,0.0,0.8,138.4
1,2016-03-31 06:00:00,2016-04-01 03:00:00,1.4,142.9,-3.5,1.23,954.9,0.0,1.3,0.0,0.8,148.2
1,2016-03-31 06:00:00,2016-04-01 04:00:00,1.5,136.6,-3.4,1.23,954.6,0.0,1.4,0.0,0.9,138.6
1,2016-03-31 06:00:00,2016-04-01 05:00:00,1.6,130.2,-3.4,1.23,954.3,0.0,1.4,0.0,1.0,129.0
1,2016-03-31 06:00:00,2016-04-01 06:00:00,1.7,123.9,-3.3,1.23,954.0,0.0,1.5,0.0,1.0,119.3
1,2016-03-31 06:00:00,2016-04-01 07:00:00,1.7,134.4,0.8,1.21,953.9,0.0,1.6,51.6,1.1,131.5
1,2016-03-31 06:00:00,2016-04-01 08:00:00,1.7,145.0,4.8,1.2,953.7,0.0,1.8,123.5,1.1,143.7
1,2016-03-31 06:00:00,2016-04-01 09:00:00,1.7,155.5,8.9,1.18,953.6,0.0,1.9,200.0,1.2,155.8
1,2016-03-31 06:00:00,2016-04-01 10:00:00,1.9,182.7,10.7,1.17,953.1,0.0,2.0,270.6,1.3,183.5
1,2016-03-31 06:00:00,2016-04-01 11:00:00,2.1,209.9,12.6,1.16,952.7,0.0,2.0,346.5,1.5,211.1
1,2016-03-31 06:00:00,2016-04-01 12:00:00,2.3,237.1,14.5,1.15,952.2,0.0,2.1,444.0,1.7,238.7
1,2016-03-31 06:00:00,2016-04-01 13:00:00,2.8,250.3,14.4,1.15,951.5,0.0,2.3,570.3,2.1,251.6
1,2016-03-31 06:00:00,2016-04-01 14:00:00,3.3,263.6,14.3,1.15,950.8,0.0,2.6,695.4,2.5,264.5
