point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-08 06:00:00,2016-03-09 00:00:00,5.5,218.2,4.7,1.2,957.3,0.0,6.7,0.0,2.5,208.9
1,2016-03-08 06:00:00,2016-03-09 01:00:00,6.5,222.0,5.2,1.2,956.4,0.0,8.2,0.0,3.1,214.0
1,2016-03-08 06:00:00,2016-03-09 02:00:00,7.6,225.8,5.7,1.19,955.4,0.0,9.8,0.0,3.7,219.0
1,2016-03-08 06:00:00,2016-03-09 03:00:00,8.7,229.6,6.2,1.19,954.5,0.0,11.3,0.0,4.3,224.1
1,2016-03-08 06:00:00,2016-03-09 04:00:00,9.5,241.6,6.7,1.19,954.0,0.0,11.8,0.0,4.7,236.7
1,2016-03-08 06:00:00,2016-03-09 05:00:00,10.2,253.7,7.3,1.18,953.5,0.0,12.3,0.0,5.0,249.3
1,2016-03-08 06:00:00,2016-03-09 06:00:00,11.0,265.8,7.9,1.18,952.9,0.0,12.8,0.0,5.4,261.9
1,2016-03-08 06:00:00,2016-03-09 07:00:00,11.1,272.8,8.1,1.18,952.8,0.0,12.8,0.0,5.5,269.2
1,2016-03-08 06:00:00,2016-03-09 08:00:00,11.2,279.7,8.4,1.18,952.7,0.0,12.8,0.0,5.6,276.4
1,2016-03-08 06:00:00,2016-03-09 09:00:00,11.3,286.6,8.7,1.18,952.6,0.0,12.8,0.0,5.8,283.7
1,2016-03-08 06:00:00,2016-03-09 10:00:00,10.3,302.1,8.4,1.18,953.3,0.0,11.4,3.9,5.4,299.9
1,2016-03-08 06:00:00,2016-03-09 11:00:00,9.3,317.5,8.1,1.18,954.1,0.0,9.9,16.8,5.1,316.1
1,2016-03-08 06:00:00,2016-03-09 12:00:00,8.4,332.9,7.9,1.18,954.8,0.0,8.5,45.0,4.8,332.3
1,2016-03-08 06:00:00,2016-03-09 13:00:00,8.1,334.0,7.7,1.18,954.9,0.0,8.0,91.6,4.7,333.1
1,2016-03-08 06:00:00,2016-03-09 14:00:00,7.8,335.0,7.6,1.19,954.9,0.0,7.6,144.9,4.5,333.8
1,2016-03-08 06:00:00,2016-03-09 15:00:00,7.5,336.0,7.5,1.19,955.0,0.0,7.1,190.0,4.3,334.6
