point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-04-03 06:00:00,2016-04-04 00:00:00,4.4,193.5,4.4,1.18,941.5,0.0,4.6,0.0,1.8,182.8
1,2016-04-03 06:00:00,2016-04-04 01:00:00,4.8,199.2,4.6,1.18,940.7,0.0,5.9,0.0,2.1,189.0
1,2016-04-03 06:00:00,2016-04-04 02:00:00,5.2,205.0,4.9,1.18,939.9,0.0,7.1,0.0,2.3,195.2
1,2016-04-03 06:00:00,2016-04-04 03:00:00,5.7,210.7,5.2,1.18,939.1,0.0,8.4,0.0,2.5,201.4
1,2016-04-03 06:00:00,2016-04-04 04:00:00,5.9,208.2,5.3,1.17,938.6,0.0,8.8,0.0,2.6,199.4
1,2016-04-03 06:00:00,2016-04-04 05:00:00,6.1,205.7,5.4,1.17,938.0,0.0,9.1,0.0,2.7,197.4
1,2016-04-03 06:00:00,2016-04-04 06:00:00,6.4,203.2,5.6,1.17,937.5,0.0,9.5,0.0,2.7,195.4
1,2016-04-03 06:00:00,2016-04-04 07:00:00,6.2,188.1,5.6,1.17,936.5,0.0,9.1,16.7,2.7,182.7
1,2016-04-03 06:00:00,2016-04-04 08:00:00,6.0,173.0,5.7,1.17,935.4,0.0,8.7,31.1,2.7,169.9
1,2016-04-03 06:00:00,2016-04-04 09:00:00,5.8,157.9,5.7,1.17,934.4,0.0,8.3,30.0,2.7,157.2
1,2016-04-03 06:00:00,2016-04-04 10:00:00,4.5,193.3,6.3,1.17,934.8,0.0,6.5,9.1,2.2,191.9
1,2016-04-03 06:00:00,2016-04-04 11:00:00,3.2,228.7,6.9,1.16,935.1,0.0,4.6,0.2,1.6,226.7
1,2016-04-03 06:00:00,2016-04-04 12:00:00,1.8,264.1,7.5,1.16,935.5,0.0,2.8,44.0,1.0,261.4
1,2016-04-03 06:00:00,2016-04-04 13:00:00,2.5,278.6,8.6,1.16,935.8,0.0,3.2,164.1,1.5,276.7
1,2016-04-03 06:00:00,2016-04-04 14:00:00,3.2,293.2,9.7,1.15,936.1,0.0,3.5,316.5,2.1,292.1
1,2016-04-03 06:00:00,2016-04-04 15:00:00,3.9,307.7,10.9,1.15,936.3,0.0,3.9,440.0,2.6,307.4
1,2016-04-03 06:00:00,2016-04-04 16:00:00,4.4,322.2,10.3,1.15,937.1,0.0,4.4,486.3,2.8,321.8
1,2016-04-03 06:00:00,2016-04-04 17:00:00,4.9,336.7,9.8,1.15,937.9,0.0,5.0,458.4,2.9,336.1
