point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-01 06:00:00,2016-03-02 00:00:00,5.1,240.4,7.2,1.2,962.7,0.0,6.2,0.0,2.3,227.5
1,2016-03-01 06:00:00,2016-03-02 01:00:00,5.4,239.5,7.4,1.2,962.1,0.0,6.7,0.0,2.4,227.4
1,2016-03-01 06:00:00,2016-03-02 02:00:00,5.6,238.5,7.5,1.19,961.5,0.0,7.1,0.0,2.5,227.3
1,2016-03-01 06:00:00,2016-03-02 03:00:00,5.8,237.5,7.7,1.19,961.0,0.0,7.6,0.0,2.6,227.1
1,2016-03-01 06:00:00,2016-03-02 04:00:00,6.2,241.2,7.9,1.19,960.8,0.0,8.0,0.0,2.8,231.8
1,2016-03-01 06:00:00,2016-03-02 05:00:00,6.6,244.9,8.2,1.19,960.7,0.0,8.5,0.0,2.9,236.4
1,2016-03-01 06:00:00,2016-03-02 06:00:00,7.0,248.5,8.5,1.19,960.5,0.0,8.9,0.0,3.1,241.0
1,2016-03-01 06:00:00,2016-03-02 07:00:00,7.1,255.8,8.8,1.19,960.6,0.0,9.1,1.9,3.2,249.0
1,2016-03-01 06:00:00,2016-03-02 08:00:00,7.1,263.1,9.1,1.19,960.8,0.0,9.2,2.3,3.3,257.0
1,2016-03-01 06:00:00,2016-03-02 09:00:00,7.2,270.4,9.5,1.18,960.9,0.0,9.4,0.0,3.4,265.1
1,2016-03-01 06:00:00,2016-03-02 10:00:00,7.1,284.2,9.4,1.19,961.0,0.0,8.9,0.0,3.5,280.4
1,2016-03-01 06:00:00,2016-03-02 11:00:00,7.1,298.1,9.3,1.19,961.1,0.0,8.5,0.0,3.7,295.8
1,2016-03-01 06:00:00,2016-03-02 12:00:00,7.0,311.9,9.2,1.19,961.2,0.0,8.0,14.0,3.8,311.1
1,2016-03-01 06:00:00,2016-03-02 13:00:00,6.5,315.4,8.7,1.19,961.2,0.0,7.3,51.4,3.7,314.9
1,2016-03-01 06:00:00,2016-03-02 14:00:00,6.0,318.9,8.3,1.19,961.1,0.0,6.5,98.5,3.5,318.8
1,2016-03-01 06:00:00,2016-03-02 15:00:00,5.5,322.3,7.9,1.19,961.1,0.0,5.8,140.0,3.4,322.6
1,2016-03-01 06:00:00,2016-03-02 16:00:00,5.2,324.1,7.2,1.19,961.0,0.0,5.6,163.1,3.0,324.1
1,2016-03-01 06:00:00,2016-03-02 17:00:00,4.9,325.9,6.6,1.2,960.9,0.0,5.3,163.7,2.6,325.7
1,2016-03-01 06:00:00,2016-03-02 18:00:00,4.6,327.7,6.0,1.2,960.8,0.0,5.1,140.0,2.2,327.2
1,2016-03-01 06:00:00,2016-03-02 19:00:00,4.5,324.8,4.7,1.21,960.9,0.0,4.2,93.7,2.0,322.0
1,2016-03-01 06:00:00,2016-03-02 20:00:00,4.4,321.8,3.4,1.21,961.0,0.0,3.2,40.6,1.8,316.8
1,2016-03-01 06:00:00,2016-03-02 21:00:00,4.2,318.8,2.1,1.22,961.1,0.0,2.3,0.0,1.5,311.5
1,2016-03-01 06:00:00,2016-03-02 22:00:00,4.0,318.3,1.8,1.22,961.0,0.0,2.5,0.0,1.4,307.9
