point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-12 06:00:00,2016-03-13 00:00:00,5.1,90.7,1.1,1.22,957.8,1.1,4.0,0.0,2.0,92.6
1,2016-03-12 06:00:00,2016-03-13 01:00:00,5.0,92.7,0.9,1.22,957.5,1.1,3.5,0.0,2.0,92.2
1,2016-03-12 06:00:00,2016-03-13 02:00:00,4.8,94.7,0.8,1.22,957.2,1.1,3.1,0.0,2.1,91.8
1,2016-03-12 06:00:00,2016-03-13 03:00:00,4.6,96.8,0.7,1.22,956.9,1.1,2.6,0.0,2.1,91.4
1,2016-03-12 06:00:00,2016-03-13 04:00:00,4.7,96.3,0.6,1.22,956.9,1.1,2.6,0.0,2.1,91.1
1,2016-03-12 06:00:00,2016-03-13 05:00:00,4.7,95.8,0.5,1.22,956.9,1.1,2.7,0.0,2.1,90.8
1,2016-03-12 06:00:00,2016-03-13 06:00:00,4.8,95.4,0.4,1.22,956.9,1.1,2.7,0.0,2.2,90.5
1,2016-03-12 06:00:00,2016-03-13 07:00:00,4.6,93.6,2.1,1.21,957.0,1.1,3.6,27.4,2.2,89.8
1,2016-03-12 06:00:00,2016-03-13 08:00:00,4.3,91.9,3.8,1.2,957.2,1.1,4.5,68.7,2.3,89.1
1,2016-03-12 06:00:00,2016-03-13 09:00:00,4.0,90.1,5.5,1.2,957.4,1.1,5.4,120.0,2.4,88.3
1,2016-03-12 06:00:00,2016-03-13 10:00:00,4.2,85.9,7.9,1.19,957.2,1.1,5.4,179.8,2.6,84.2
1,2016-03-12 06:00:00,2016-03-13 11:00:00,4.5,81.6,10.3,1.18,957.0,1.1,5.4,256.3,2.8,80.2
1,2016-03-12 06:00:00,2016-03-13 12:00:00,4.7,77.4,12.7,1.17,956.8,1.1,5.4,360.0,3.0,76.1
1,2016-03-12 06:00:00,2016-03-13 13:00:00,4.6,72.3,13.2,1.16,956.1,1.1,5.2,492.9,3.0,70.6
1,2016-03-12 06:00:00,2016-03-13 14:00:00,4.6,67.3,13.7,1.16,955.5,1.1,4.9,623.1,3.1,65.2
1,2016-03-12 06:00:00,2016-03-13 15:00:00,4.6,62.3,14.2,1.16,954.8,1.1,4.7,710.0,3.1,59.7
1,2016-03-12 06:00:00,2016-03-13 16:00:00,5.5,61.0,12.3,1.17,954.5,1.1,6.0,721.3,3.1,58.4
1,2016-03-12 06:00:00,2016-03-13 17:00:00,6.4,59.7,10.3,1.17,954.3,1.1,7.3,656.7,3.1,57.1
1,2016-03-12 06:00:00,2016-03-13 18:00:00,7.2,58.4,8.4,1.18,954.0,1.1,8.6,524.0,3.2,55.7
1,2016-03-12 06:00:00,2016-03-13 19:00:00,7.5,61.6,6.5,1.19,954.1,1.1,9.6,339.1,3.1,60.2
1,2016-03-12 06:00:00,2016-03-13 20:00:00,7.8,64.7,4.6,1.2,954.1,1.1,10.6,149.3,3.1,64.7
1,2016-03-12 06:00:00,2016-03-13 21:00:00,8.1,67.8,2.7,1.2,954.1,1.1,11.6,10.0,3.0,69.2
1,2016-03-12 06:00:00,2016-03-13 22:00:00,8.1,71.5,2.4,1.21,953.9,1.1,11.7,0.0,3.0,73.4
1,2016-03-12 06:00:00,2016-03-13 23:00:00,8.0,75.2,2.0,1.21,953.7,1.1,11.7,0.0,3.1,77.6
1,2016-03-12 06:00:00,2016-03-14 00:00:00,8.0,78.9,1.6,1.21,953.6,1.1,11.8,0.0,3.1,81.8
1,2016-03-12 06:00:00,2016-03-14 01:00:00,7.6,81.3,1.1,1.21,953.3,1.1,10.3,0.0,3.0,83.5
1,2016-03-12 06:00:00,2016-03-14 02:00:00,7.2,83.7,0.6,1.21,953.0,1.1,8.7,0.0,2.9,85.2
