point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-11 06:00:00,2016-03-12 00:00:00,5.0,76.6,-0.1,1.22,959.2,0.0,2.5,0.0,1.9,79.0
1,2016-03-11 06:00:00,2016-03-12 01:00:00,4.6,79.8,-0.4,1.22,958.9,0.0,2.5,0.0,1.9,80.8
1,2016-03-11 06:00:00,2016-03-12 02:00:00,4.2,83.1,-0.6,1.23,958.6,0.0,2.4,0.0,1.9,82.6
1,2016-03-11 06:00:00,2016-03-12 03:00:00,3.8,86.3,-0.8,1.23,958.3,0.0,2.4,0.0,1.8,84.4
1,2016-03-11 06:00:00,2016-03-12 04:00:00,3.9,88.2,-0.9,1.23,958.3,0.0,2.4,0.0,1.9,85.5
1,2016-03-11 06:00:00,2016-03-12 05:00:00,3.9,90.2,-0.9,1.23,958.3,0.0,2.4,0.0,1.9,86.7
1,2016-03-11 06:00:00,2016-03-12 06:00:00,3.9,92.2,-0.9,1.23,958.2,0.0,2.4,0.0,1.9,87.9
1,2016-03-11 06:00:00,2016-03-12 07:00:00,3.6,91.1,1.0,1.22,958.3,0.0,2.6,24.4,1.8,86.6
1,2016-03-11 06:00:00,2016-03-12 08:00:00,3.3,90.1,2.9,1.21,958.4,0.0,2.9,62.1,1.8,85.4
1,2016-03-11 06:00:00,2016-03-12 09:00:00,3.0,89.1,4.9,1.2,958.4,0.0,3.1,110.0,1.7,84.1
1,2016-03-11 06:00:00,2016-03-12 10:00:00,3.0,86.2,7.5,1.19,958.3,0.0,3.1,167.8,1.9,82.0
1,2016-03-11 06:00:00,2016-03-12 11:00:00,3.1,83.3,10.1,1.18,958.2,0.0,3.0,243.8,2.0,80.0
1,2016-03-11 06:00:00,2016-03-12 12:00:00,3.1,80.4,12.7,1.17,958.2,0.0,3.0,349.0,2.1,77.9
1,2016-03-11 06:00:00,2016-03-12 13:00:00,3.0,72.8,13.2,1.17,957.9,0.0,2.8,485.3,2.1,69.8
1,2016-03-11 06:00:00,2016-03-12 14:00:00,2.9,65.2,13.7,1.16,957.6,0.0,2.6,619.6,2.0,61.7
1,2016-03-11 06:00:00,2016-03-12 15:00:00,2.8,57.5,14.2,1.16,957.3,0.0,2.4,710.0,2.0,53.5
1,2016-03-11 06:00:00,2016-03-12 16:00:00,3.9,59.1,12.3,1.17,957.2,0.0,3.8,722.9,2.2,55.5
