point,available_date,prediction_date,wind_speed_100m,wind_direction_100m,temperature,air_density,pressure,precipitation,wind_gust,radiation,wind_speed,wind_direction
1,2016-03-04 06:00:00,2016-03-05 00:00:00,7.0,278.9,3.2,1.19,943.8,0.0,10.1,0.0,3.0,262.8
1,2016-03-04 06:00:00,2016-03-05 01:00:00,7.4,281.6,3.5,1.19,943.7,0.0,10.2,0.0,3.3,268.3
1,2016-03-04 06:00:00,2016-03-05 02:00:00,7.8,284.3,3.7,1.19,943.6,0.0,10.2,0.0,3.6,273.7
1,2016-03-04 06:00:00,2016-03-05 03:00:00,8.2,287.0,4.0,1.19,943.4,0.0,10.3,0.0,3.9,279.1
1,2016-03-04 06:00:00,2016-03-05 04:00:00,8.0,293.9,3.5,1.19,943.7,0.0,10.4,0.0,3.5,284.6
1,2016-03-04 06:00:00,2016-03-05 05:00:00,7.8,300.8,3.0,1.19,943.9,0.0,10.5,0.0,3.2,290.1
1,2016-03-04 06:00:00,2016-03-05 06:00:00,7.6,307.6,2.5,1.19,944.2,0.0,10.6,0.0,2.8,295.6
1,2016-03-04 06:00:00,2016-03-05 07:00:00,7.5,310.1,3.1,1.19,944.6,0.0,10.0,10.6,3.1,299.9
1,2016-03-04 06:00:00,2016-03-05 08:00:00,7.4,312.6,3.8,1.19,945.0,0.0,9.4,32.4,3.4,304.3
1,2016-03-04 06:00:00,2016-03-05 09:00:00,7.3,315.1,4.5,1.19,945.5,0.0,8.8,70.0,3.8,308.7
1,2016-03-04 06:00:00,2016-03-05 10:00:00,7.5,317.4,5.3,1.18,945.9,0.0,8.6,126.0,4.1,312.6
1,2016-03-04 06:00:00,2016-03-05 11:00:00,7.6,319.6,6.1,1.18,946.4,0.0,8.3,194.0,4.5,316.6
1,2016-03-04 06:00:00,2016-03-05 12:00:00,7.7,321.9,6.9,1.18,946.8,0.0,8.1,265.0,4.8,320.5
1,2016-03-04 06:00:00,2016-03-05 13:00:00,7.8,324.5,6.8,1.18,946.9,0.0,8.1,330.7,4.8,323.1
1,2016-03-04 06:00:00,2016-03-05 14:00:00,7.8,327.0,6.7,1.18,946.9,0.0,8.0,384.5,4.8,325.7
1,2016-03-04 06:00:00,2016-03-05 15:00:00,7.8,329.6,6.6,1.18,946.9,0.0,8.0,420.0,4.7,328.4
1,2016-03-04 06:00:00,2016-03-05 16:00:00,7.9,330.7,5.6,1.18,947.4,0.0,8.2,430.4,4.3,328.5
1,2016-03-04 06:00:00,2016-03-05 17:00:00,8.0,331.7,4.6,1.19,947.8,0.0,8.3,406.1,3.8,328.6
1,2016-03-04 06:00:00,2016-03-05 18:00:00,8.1,332.7,3.6,1.19,948.3,0.0,8.5,337.0,3.3,328.7
1,2016-03-04 06:00:00,2016-03-05 19:00:00,7.4,331.7,2.9,1.2,948.9,0.0,8.7,221.8,2.8,323.5
1,2016-03-04 06:00:00,2016-03-05 20:00:00,6.6,330.6,2.2,1.2,949.6,0.0,9.0,95.1,2.4,318.3
1,2016-03-04 06:00:00,2016-03-05 21:00:00,5.8,329.6,1.6,1.21,950.2,0.0,9.2,0.0,1.9,313.0
